sample_multiplier,sample_count_per_role,candidate_status,macro_step,epoch,accuracy,cross_entropy
16,4096,failed_threshold,5,1,0.934374988079071,0.2539871633052826
16,4096,failed_threshold,5,2,0.949999988079071,0.21906404197216034
16,4096,failed_threshold,5,3,0.942187488079071,0.2281946837902069
16,4096,failed_threshold,5,4,0.9453125,0.23134486377239227
16,4096,failed_threshold,5,5,0.948437511920929,0.22254033386707306
16,4096,failed_threshold,5,6,0.9468749761581421,0.22433337569236755
16,4096,failed_threshold,5,7,0.942187488079071,0.22960162162780762
16,4096,failed_threshold,5,8,0.942187488079071,0.22168998420238495
16,4096,failed_threshold,5,9,0.9453125,0.21104402840137482
16,4096,failed_threshold,5,10,0.9468749761581421,0.22036230564117432
16,4096,failed_threshold,5,11,0.940625011920929,0.2430969774723053
16,4096,failed_threshold,5,12,0.940625011920929,0.23114828765392303
16,4096,failed_threshold,5,13,0.948437511920929,0.240744948387146
16,4096,failed_threshold,5,14,0.9390624761581421,0.22780576348304749
16,4096,failed_threshold,5,15,0.9359375238418579,0.2867041230201721
16,4096,failed_threshold,5,16,0.9390624761581421,0.2865378260612488
16,4096,failed_threshold,5,17,0.940625011920929,0.2345239371061325
16,4096,failed_threshold,5,18,0.9468749761581421,0.24374136328697205
16,4096,failed_threshold,5,19,0.942187488079071,0.24022571742534637
16,4096,failed_threshold,5,20,0.940625011920929,0.2913897633552551
16,4096,failed_threshold,6,1,0.9505208134651184,0.21326451003551483
16,4096,failed_threshold,6,2,0.953125,0.1852073073387146
16,4096,failed_threshold,6,3,0.9518229365348816,0.19619087874889374
16,4096,failed_threshold,6,4,0.9479166865348816,0.18129581212997437
16,4096,failed_threshold,6,5,0.94921875,0.18930067121982574
16,4096,failed_threshold,6,6,0.9375,0.20052582025527954
16,4096,failed_threshold,6,7,0.9466145634651184,0.19145499169826508
16,4096,failed_threshold,6,8,0.9518229365348816,0.19766677916049957
16,4096,failed_threshold,6,9,0.9505208134651184,0.19437749683856964
16,4096,failed_threshold,6,10,0.94921875,0.2002929002046585
16,4096,failed_threshold,6,11,0.9427083134651184,0.22283460199832916
16,4096,failed_threshold,6,12,0.9427083134651184,0.22998343408107758
16,4096,failed_threshold,6,13,0.953125,0.2111705094575882
16,4096,failed_threshold,6,14,0.953125,0.21194614470005035
16,4096,failed_threshold,6,15,0.94921875,0.23154069483280182
16,4096,failed_threshold,6,16,0.9453125,0.2547155022621155
16,4096,failed_threshold,6,17,0.9453125,0.26292216777801514
16,4096,failed_threshold,6,18,0.9440104365348816,0.22879309952259064
16,4096,failed_threshold,6,19,0.94140625,0.2615763247013092
16,4096,failed_threshold,6,20,0.9466145634651184,0.2654183804988861
16,4096,failed_threshold,7,1,0.9430803656578064,0.22501175105571747
16,4096,failed_threshold,7,2,0.953125,0.19139473140239716
16,4096,failed_threshold,7,3,0.9508928656578064,0.18727445602416992
16,4096,failed_threshold,7,4,0.9508928656578064,0.19760283827781677
16,4096,failed_threshold,7,5,0.9464285969734192,0.19295883178710938
16,4096,failed_threshold,7,6,0.9486607313156128,0.20202647149562836
16,4096,failed_threshold,7,7,0.9486607313156128,0.19336189329624176
16,4096,failed_threshold,7,8,0.9497767686843872,0.19341160356998444
16,4096,failed_threshold,7,9,0.9464285969734192,0.20978239178657532
16,4096,failed_threshold,7,10,0.9430803656578064,0.1971472203731537
16,4096,failed_threshold,7,11,0.9508928656578064,0.20039184391498566
16,4096,failed_threshold,7,12,0.9441964030265808,0.2543567717075348
16,4096,failed_threshold,7,13,0.9564732313156128,0.2190631479024887
16,4096,failed_threshold,7,14,0.9508928656578064,0.22821329534053802
16,4096,failed_threshold,7,15,0.953125,0.22807016968727112
16,4096,failed_threshold,7,16,0.9475446343421936,0.2500547766685486
16,4096,failed_threshold,7,17,0.9475446343421936,0.2503208816051483
16,4096,failed_threshold,7,18,0.9553571343421936,0.25025323033332825
16,4096,failed_threshold,7,19,0.9430803656578064,0.26786813139915466
16,4096,failed_threshold,7,20,0.9520089030265808,0.2753874361515045
16,4096,failed_threshold,8,1,0.9482421875,0.22952541708946228
16,4096,failed_threshold,8,2,0.943359375,0.1981060653924942
16,4096,failed_threshold,8,3,0.94921875,0.17865990102291107
16,4096,failed_threshold,8,4,0.9482421875,0.20193862915039062
16,4096,failed_threshold,8,5,0.9501953125,0.19162799417972565
16,4096,failed_threshold,8,6,0.939453125,0.1995336413383484
16,4096,failed_threshold,8,7,0.951171875,0.1715632975101471
16,4096,failed_threshold,8,8,0.9501953125,0.17857827246189117
16,4096,failed_threshold,8,9,0.9453125,0.18050751090049744
16,4096,failed_threshold,8,10,0.951171875,0.18305838108062744
16,4096,failed_threshold,8,11,0.9453125,0.1897372603416443
16,4096,failed_threshold,8,12,0.9482421875,0.17910493910312653
16,4096,failed_threshold,8,13,0.9443359375,0.18488076329231262
16,4096,failed_threshold,8,14,0.947265625,0.18866749107837677
16,4096,failed_threshold,8,15,0.9345703125,0.2079542726278305
16,4096,failed_threshold,8,16,0.9453125,0.19151921570301056
16,4096,failed_threshold,8,17,0.94921875,0.19062072038650513
16,4096,failed_threshold,8,18,0.9453125,0.19243811070919037
16,4096,failed_threshold,8,19,0.9541015625,0.19338424503803253
16,4096,failed_threshold,8,20,0.9453125,0.1861112415790558
16,4096,failed_threshold,9,1,0.9479166865348816,0.2490079700946808
16,4096,failed_threshold,9,2,0.9496527910232544,0.2184331715106964
16,4096,failed_threshold,9,3,0.9461805820465088,0.225791797041893
16,4096,failed_threshold,9,4,0.9435763955116272,0.20488739013671875
16,4096,failed_threshold,9,5,0.9487847089767456,0.20654502511024475
16,4096,failed_threshold,9,6,0.9496527910232544,0.19905085861682892
16,4096,failed_threshold,9,7,0.9487847089767456,0.21304963529109955
16,4096,failed_threshold,9,8,0.9548611044883728,0.1969188004732132
16,4096,failed_threshold,9,9,0.9522569179534912,0.1846572607755661
16,4096,failed_threshold,9,10,0.9496527910232544,0.19129657745361328
16,4096,failed_threshold,9,11,0.9513888955116272,0.18929116427898407
16,4096,failed_threshold,9,12,0.9418402910232544,0.1963377594947815
16,4096,failed_threshold,9,13,0.9539930820465088,0.1881418377161026
16,4096,failed_threshold,9,14,0.953125,0.18759433925151825
16,4096,failed_threshold,9,15,0.9487847089767456,0.1952238231897354
16,4096,failed_threshold,9,16,0.9427083134651184,0.21497666835784912
16,4096,failed_threshold,9,17,0.953125,0.20828761160373688
16,4096,failed_threshold,9,18,0.9444444179534912,0.2187669575214386
16,4096,failed_threshold,9,19,0.9505208134651184,0.2214757651090622
16,4096,failed_threshold,9,20,0.9479166865348816,0.21622465550899506
16,4096,failed_threshold,10,1,0.948437511920929,0.20967212319374084
16,4096,failed_threshold,10,2,0.9476562738418579,0.20414364337921143
16,4096,failed_threshold,10,3,0.9476562738418579,0.1984710693359375
16,4096,failed_threshold,10,4,0.9468749761581421,0.20678332448005676
16,4096,failed_threshold,10,5,0.9476562738418579,0.19517306983470917
16,4096,failed_threshold,10,6,0.946093738079071,0.19408218562602997
16,4096,failed_threshold,10,7,0.9437500238418579,0.19673088192939758
16,4096,failed_threshold,10,8,0.949999988079071,0.19767825305461884
16,4096,failed_threshold,10,9,0.948437511920929,0.2013256996870041
16,4096,failed_threshold,10,10,0.9453125,0.1979377418756485
16,4096,failed_threshold,10,11,0.9429687261581421,0.20450103282928467
16,4096,failed_threshold,10,12,0.9429687261581421,0.22278571128845215
16,4096,failed_threshold,10,13,0.9437500238418579,0.20626786351203918
16,4096,failed_threshold,10,14,0.9429687261581421,0.22800150513648987
16,4096,failed_threshold,10,15,0.9453125,0.2102929800748825
16,4096,failed_threshold,10,16,0.942187488079071,0.24708881974220276
16,4096,failed_threshold,10,17,0.9359375238418579,0.24768522381782532
16,4096,failed_threshold,10,18,0.9398437738418579,0.23495998978614807
16,4096,failed_threshold,10,19,0.936718761920929,0.25944915413856506
16,4096,failed_threshold,10,20,0.94140625,0.25515684485435486
32,8192,passing,1,1,0.9765625,0.1101507842540741
32,8192,passing,1,2,0.96875,0.11088892817497253
32,8192,passing,1,3,0.9609375,0.12783458828926086
32,8192,passing,1,4,0.9765625,0.10685820132493973
32,8192,passing,1,5,0.96875,0.0958186611533165
32,8192,passing,1,6,0.96875,0.08730090409517288
32,8192,passing,1,7,0.96875,0.11668260395526886
32,8192,passing,1,8,0.953125,0.10736241936683655
32,8192,passing,1,9,0.9609375,0.10464286059141159
32,8192,passing,1,10,0.96875,0.08178039640188217
32,8192,passing,1,11,0.96875,0.08178416639566422
32,8192,passing,1,12,0.9609375,0.10253879427909851
32,8192,passing,1,13,0.96875,0.1021990180015564
32,8192,passing,1,14,0.9609375,0.12674017250537872
32,8192,passing,1,15,0.96875,0.07683930546045303
32,8192,passing,1,16,0.953125,0.06447576731443405
32,8192,passing,1,17,0.9609375,0.11394478380680084
32,8192,passing,1,18,0.96875,0.1172342598438263
32,8192,passing,1,19,0.9609375,0.1165904626250267
32,8192,passing,1,20,0.96875,0.084340900182724
32,8192,passing,2,1,0.95703125,0.19612902402877808
32,8192,passing,2,2,0.953125,0.18411791324615479
32,8192,passing,2,3,0.95703125,0.16596190631389618
32,8192,passing,2,4,0.953125,0.19702181220054626
32,8192,passing,2,5,0.9453125,0.20446301996707916
32,8192,passing,2,6,0.96484375,0.1730208694934845
32,8192,passing,2,7,0.9609375,0.1676308959722519
32,8192,passing,2,8,0.96484375,0.14567336440086365
32,8192,passing,2,9,0.96484375,0.16524465382099152
32,8192,passing,2,10,0.95703125,0.16884833574295044
32,8192,passing,2,11,0.95703125,0.1299934983253479
32,8192,passing,2,12,0.953125,0.16748099029064178
32,8192,passing,2,13,0.9609375,0.15231333673000336
32,8192,passing,2,14,0.953125,0.1522514820098877
32,8192,passing,2,15,0.96484375,0.12362035363912582
32,8192,passing,2,16,0.953125,0.1774221658706665
32,8192,passing,2,17,0.953125,0.16082389652729034
32,8192,passing,2,18,0.95703125,0.16381989419460297
32,8192,passing,2,19,0.953125,0.1578913927078247
32,8192,passing,2,20,0.953125,0.1339545100927353
32,8192,passing,3,1,0.9583333134651184,0.17629076540470123
32,8192,passing,3,2,0.9609375,0.1667858213186264
32,8192,passing,3,3,0.9635416865348816,0.17068497836589813
32,8192,passing,3,4,0.9635416865348816,0.17280137538909912
32,8192,passing,3,5,0.9661458134651184,0.16076171398162842
32,8192,passing,3,6,0.9661458134651184,0.15367577970027924
32,8192,passing,3,7,0.9557291865348816,0.165567085146904
32,8192,passing,3,8,0.9609375,0.16579236090183258
32,8192,passing,3,9,0.9661458134651184,0.14080066978931427
32,8192,passing,3,10,0.96875,0.14690986275672913
32,8192,passing,3,11,0.96875,0.15854047238826752
32,8192,passing,3,12,0.9661458134651184,0.1669548898935318
32,8192,passing,3,13,0.9609375,0.17369444668293
32,8192,passing,3,14,0.9635416865348816,0.172446608543396
32,8192,passing,3,15,0.9635416865348816,0.16301031410694122
32,8192,passing,3,16,0.9583333134651184,0.18678386509418488
32,8192,passing,3,17,0.953125,0.16456837952136993
32,8192,passing,3,18,0.9609375,0.16583795845508575
32,8192,passing,3,19,0.9661458134651184,0.18177545070648193
32,8192,passing,3,20,0.9713541865348816,0.17773084342479706
32,8192,passing,4,1,0.95703125,0.2190217524766922
32,8192,passing,4,2,0.9609375,0.2054741084575653
32,8192,passing,4,3,0.955078125,0.19119544327259064
32,8192,passing,4,4,0.953125,0.16340461373329163
32,8192,passing,4,5,0.958984375,0.16610033810138702
32,8192,passing,4,6,0.962890625,0.16081547737121582
32,8192,passing,4,7,0.958984375,0.159634068608284
32,8192,passing,4,8,0.951171875,0.16329078376293182
32,8192,passing,4,9,0.95703125,0.15348047018051147
32,8192,passing,4,10,0.958984375,0.15578320622444153
32,8192,passing,4,11,0.9609375,0.16379417479038239
32,8192,passing,4,12,0.96484375,0.14999903738498688
32,8192,passing,4,13,0.9609375,0.16660739481449127
32,8192,passing,4,14,0.9609375,0.17628447711467743
32,8192,passing,4,15,0.958984375,0.16440461575984955
32,8192,passing,4,16,0.962890625,0.14852148294448853
32,8192,passing,4,17,0.966796875,0.14439290761947632
32,8192,passing,4,18,0.958984375,0.1540394276380539
32,8192,passing,4,19,0.962890625,0.15744216740131378
32,8192,passing,4,20,0.9609375,0.14595584571361542
32,8192,passing,5,1,0.956250011920929,0.1942766010761261
32,8192,passing,5,2,0.953125,0.18359452486038208
32,8192,passing,5,3,0.9593750238418579,0.17602862417697906
32,8192,passing,5,4,0.957812488079071,0.1802954226732254
32,8192,passing,5,5,0.953125,0.18130409717559814
32,8192,passing,5,6,0.9624999761581421,0.16242606937885284
32,8192,passing,5,7,0.9593750238418579,0.15678657591342926
32,8192,passing,5,8,0.9624999761581421,0.16129940748214722
32,8192,passing,5,9,0.964062511920929,0.1549532115459442
32,8192,passing,5,10,0.957812488079071,0.17422038316726685
32,8192,passing,5,11,0.9671875238418579,0.17821283638477325
32,8192,passing,5,12,0.9593750238418579,0.15830619633197784
32,8192,passing,5,13,0.956250011920929,0.1715034544467926
32,8192,passing,5,14,0.957812488079071,0.16418768465518951
32,8192,passing,5,15,0.9609375,0.15858328342437744
32,8192,passing,5,16,0.9624999761581421,0.17068390548229218
32,8192,passing,5,17,0.9515625238418579,0.1974230408668518
32,8192,passing,5,18,0.956250011920929,0.1896965056657791
32,8192,passing,5,19,0.9593750238418579,0.18917632102966309
32,8192,passing,5,20,0.9624999761581421,0.18881221115589142
32,8192,passing,6,1,0.95703125,0.17659245431423187
32,8192,passing,6,2,0.95703125,0.16988331079483032
32,8192,passing,6,3,0.9622395634651184,0.15803518891334534
32,8192,passing,6,4,0.9622395634651184,0.17355972528457642
32,8192,passing,6,5,0.9609375,0.16646115481853485
32,8192,passing,6,6,0.9596354365348816,0.16756671667099
32,8192,passing,6,7,0.96484375,0.15375064313411713
32,8192,passing,6,8,0.9635416865348816,0.15449468791484833
32,8192,passing,6,9,0.9661458134651184,0.14512157440185547
32,8192,passing,6,10,0.9635416865348816,0.14905917644500732
32,8192,passing,6,11,0.9622395634651184,0.16216371953487396
32,8192,passing,6,12,0.9609375,0.16117912530899048
32,8192,passing,6,13,0.9635416865348816,0.1508193165063858
32,8192,passing,6,14,0.9596354365348816,0.17837680876255035
32,8192,passing,6,15,0.9609375,0.1753840297460556
32,8192,passing,6,16,0.9622395634651184,0.18852227926254272
32,8192,passing,6,17,0.9661458134651184,0.15920282900333405
32,8192,passing,6,18,0.9622395634651184,0.18188585340976715
32,8192,passing,6,19,0.9609375,0.18853093683719635
32,8192,passing,6,20,0.9596354365348816,0.20634843409061432
32,8192,passing,7,1,0.9665178656578064,0.14689971506595612
32,8192,passing,7,2,0.9575892686843872,0.1582917869091034
32,8192,passing,7,3,0.9631696343421936,0.1671530157327652
32,8192,passing,7,4,0.9598214030265808,0.15421639382839203
32,8192,passing,7,5,0.9620535969734192,0.14594829082489014
32,8192,passing,7,6,0.9642857313156128,0.13857726752758026
32,8192,passing,7,7,0.9620535969734192,0.1543426811695099
32,8192,passing,7,8,0.9654017686843872,0.1439223438501358
32,8192,passing,7,9,0.9631696343421936,0.16650977730751038
32,8192,passing,7,10,0.9676339030265808,0.14609389007091522
32,8192,passing,7,11,0.96875,0.15621264278888702
32,8192,passing,7,12,0.9642857313156128,0.15550823509693146
32,8192,passing,7,13,0.9609375,0.16053390502929688
32,8192,passing,7,14,0.9654017686843872,0.174265056848526
32,8192,passing,7,15,0.9642857313156128,0.1659415066242218
32,8192,passing,7,16,0.9676339030265808,0.18209108710289001
32,8192,passing,7,17,0.9575892686843872,0.20012006163597107
32,8192,passing,7,18,0.9620535969734192,0.1989767700433731
32,8192,passing,7,19,0.96875,0.18691454827785492
32,8192,passing,7,20,0.9676339030265808,0.20655031502246857
32,8192,passing,8,1,0.9482421875,0.2066986858844757
32,8192,passing,8,2,0.9521484375,0.18015430867671967
32,8192,passing,8,3,0.953125,0.16736336052417755
32,8192,passing,8,4,0.951171875,0.1655077338218689
32,8192,passing,8,5,0.9560546875,0.16041243076324463
32,8192,passing,8,6,0.955078125,0.16478721797466278
32,8192,passing,8,7,0.95703125,0.15452849864959717
32,8192,passing,8,8,0.958984375,0.15414553880691528
32,8192,passing,8,9,0.95703125,0.15310639142990112
32,8192,passing,8,10,0.9580078125,0.14819155633449554
32,8192,passing,8,11,0.951171875,0.17440743744373322
32,8192,passing,8,12,0.958984375,0.15090258419513702
32,8192,passing,8,13,0.953125,0.174054354429245
32,8192,passing,8,14,0.953125,0.17702987790107727
32,8192,passing,8,15,0.95703125,0.1674533486366272
32,8192,passing,8,16,0.955078125,0.174344003200531
32,8192,passing,8,17,0.95703125,0.193655326962471
32,8192,passing,8,18,0.9521484375,0.1958194077014923
32,8192,passing,8,19,0.947265625,0.19557686150074005
32,8192,passing,8,20,0.951171875,0.2132994383573532
32,8192,passing,9,1,0.9487847089767456,0.21874520182609558
32,8192,passing,9,2,0.9496527910232544,0.20069529116153717
32,8192,passing,9,3,0.9513888955116272,0.19420406222343445
32,8192,passing,9,4,0.9548611044883728,0.19545434415340424
32,8192,passing,9,5,0.9522569179534912,0.1958199143409729
32,8192,passing,9,6,0.9513888955116272,0.20070414245128632
32,8192,passing,9,7,0.953125,0.18057821691036224
32,8192,passing,9,8,0.9557291865348816,0.17980539798736572
32,8192,passing,9,9,0.9565972089767456,0.18752199411392212
32,8192,passing,9,10,0.953125,0.16928519308567047
32,8192,passing,9,11,0.9487847089767456,0.19313576817512512
32,8192,passing,9,12,0.9513888955116272,0.19262681901454926
32,8192,passing,9,13,0.9557291865348816,0.18415138125419617
32,8192,passing,9,14,0.9557291865348816,0.19250816106796265
32,8192,passing,9,15,0.9574652910232544,0.17814315855503082
32,8192,passing,9,16,0.9583333134651184,0.1710938811302185
32,8192,passing,9,17,0.9496527910232544,0.1971706748008728
32,8192,passing,9,18,0.9557291865348816,0.18799220025539398
32,8192,passing,9,19,0.9513888955116272,0.220420241355896
32,8192,passing,9,20,0.9548611044883728,0.22411860525608063
32,8192,passing,10,1,0.9554687738418579,0.190032497048378
32,8192,passing,10,2,0.9515625238418579,0.18466970324516296
32,8192,passing,10,3,0.953906238079071,0.1705450415611267
32,8192,passing,10,4,0.953125,0.16486623883247375
32,8192,passing,10,5,0.9554687738418579,0.15591606497764587
32,8192,passing,10,6,0.9554687738418579,0.16803142428398132
32,8192,passing,10,7,0.95703125,0.16348306834697723
32,8192,passing,10,8,0.95703125,0.16190549731254578
32,8192,passing,10,9,0.95703125,0.15575473010540009
32,8192,passing,10,10,0.9585937261581421,0.14650416374206543
32,8192,passing,10,11,0.960156261920929,0.1503136157989502
32,8192,passing,10,12,0.9554687738418579,0.17046257853507996
32,8192,passing,10,13,0.956250011920929,0.17035770416259766
32,8192,passing,10,14,0.9554687738418579,0.1753918081521988
32,8192,passing,10,15,0.953906238079071,0.17920821905136108
32,8192,passing,10,16,0.9609375,0.19602614641189575
32,8192,passing,10,17,0.9632812738418579,0.1955534964799881
32,8192,passing,10,18,0.960156261920929,0.18619662523269653
32,8192,passing,10,19,0.9624999761581421,0.20040348172187805
32,8192,passing,10,20,0.95703125,0.18966086208820343
