direct_drift,kind,merge_count,order,positive_bound_slack,positive_increment_sum,signed_increment_sum,source_shard_id,task_id,telescoping_residual
-0.02907932458119289,validation,6,blocked,0.05069497571846715,0.02161565113727426,-0.02907932458119289,4b34c9301e8290fd1c22e2cbc38fd5ee21122ed4dfe468b36e02bd7a38ba160e,pet,0.0
0.15491359195133492,source,6,blocked,0.0057170324319444354,0.16063062438327935,0.15491359195133492,d242e5b3b5cace7b1f81c32eb3a9da228d7fe5130eecb3fdee1f8b0439a7802d,pet,0.0
-0.0334165490898064,validation,6,blocked,0.05738831581493331,0.02397176672512691,-0.0334165490898064,d242e5b3b5cace7b1f81c32eb3a9da228d7fe5130eecb3fdee1f8b0439a7802d,pet,0.0
0.17984724673787889,source,6,blocked,0.0,0.17984724673787889,0.17984724673787889,17ded68f95b407940c8238d585d3a789dd3d97115c4d3a747a267ad1e8efa4e1,pet,0.0
-0.03248918177029636,validation,6,blocked,0.05738831581493331,0.02489913404463695,-0.03248918177029636,17ded68f95b407940c8238d585d3a789dd3d97115c4d3a747a267ad1e8efa4e1,pet,0.0
0.15403344368767558,source,6,blocked,0.0,0.15403344368767558,0.15403344368767558,0cb350f415520c1cad2d5e38c8af8738d16757f3856935db46e6ef308fd38f7b,pet,0.0
-0.03447876057769461,validation,6,blocked,0.05856215642956486,0.02408339585187025,-0.03447876057769461,0cb350f415520c1cad2d5e38c8af8738d16757f3856935db46e6ef308fd38f7b,pet,0.0
0.15846078648118178,source,6,blocked,0.0,0.15846078648118178,0.15846078648118178,d32d2c1ffdb9efbe688a6aee0092d22c72b35840f3a6449212be6ba25cdd7eaf,pet,0.0
-0.020564634029760054,validation,6,blocked,0.05856215642956486,0.037997522399804806,-0.020564634029760054,d32d2c1ffdb9efbe688a6aee0092d22c72b35840f3a6449212be6ba25cdd7eaf,pet,0.0
0.18713472214910531,source,6,blocked,0.0,0.18713472214910531,0.18713472214910531,0b1d21f97a357eccd02f7e52ac89d3962fd1220c13d04cc7d2385f18889e703f,bicycle,0.0
-0.04075387327602753,validation,6,blocked,0.044589819394224905,0.0038359461181973753,-0.04075387327602753,0b1d21f97a357eccd02f7e52ac89d3962fd1220c13d04cc7d2385f18889e703f,bicycle,0.0
0.18597584227743091,source,6,blocked,0.0,0.18597584227743091,0.18597584227743091,61524ae54a99c01f7db8884d0a2ed2f06b9dfcf0b5d9f96b0ca2d8f1796373fd,bicycle,0.0
