accuracy,condition,score_mode,stage,task
39.31623995304108,frozen_reference,affine_calibrated,34,22
36.04651093482971,frozen_reference,affine_calibrated,34,23
56.92307949066162,frozen_reference,affine_calibrated,34,24
51.21951103210449,frozen_reference,affine_calibrated,34,25
38.053098320961,frozen_reference,affine_calibrated,34,26
56.86274766921997,frozen_reference,affine_calibrated,34,27
42.105263471603394,frozen_reference,affine_calibrated,34,28
46.72897160053253,frozen_reference,affine_calibrated,34,29
42.105263471603394,frozen_reference,affine_calibrated,34,30
36.89320385456085,frozen_reference,affine_calibrated,34,31
60.36036014556885,frozen_reference,affine_calibrated,34,32
47.14285731315613,frozen_reference,affine_calibrated,34,33
75.42372941970825,frozen_reference,true_node_oracle,34,0
67.69230961799622,frozen_reference,true_node_oracle,34,1
43.150684237480164,frozen_reference,true_node_oracle,34,2
38.63636255264282,frozen_reference,true_node_oracle,34,3
59.375,frozen_reference,true_node_oracle,34,4
44.999998807907104,frozen_reference,true_node_oracle,34,5
46.086955070495605,frozen_reference,true_node_oracle,34,6
64.6616518497467,frozen_reference,true_node_oracle,34,7
47.01492488384247,frozen_reference,true_node_oracle,34,8
36.95652186870575,frozen_reference,true_node_oracle,34,9
40.00000059604645,frozen_reference,true_node_oracle,34,10
41.37931168079376,frozen_reference,true_node_oracle,34,11
54.33070659637451,frozen_reference,true_node_oracle,34,12
30.30303120613098,frozen_reference,true_node_oracle,34,13
42.241379618644714,frozen_reference,true_node_oracle,34,14
45.864662528038025,frozen_reference,true_node_oracle,34,15
30.95238208770752,frozen_reference,true_node_oracle,34,16
51.88679099082947,frozen_reference,true_node_oracle,34,17
40.366971492767334,frozen_reference,true_node_oracle,34,18
46.53465449810028,frozen_reference,true_node_oracle,34,19
55.55555820465088,frozen_reference,true_node_oracle,34,20
52.49999761581421,frozen_reference,true_node_oracle,34,21
39.31623995304108,frozen_reference,true_node_oracle,34,22
36.04651093482971,frozen_reference,true_node_oracle,34,23
56.92307949066162,frozen_reference,true_node_oracle,34,24
51.21951103210449,frozen_reference,true_node_oracle,34,25
38.053098320961,frozen_reference,true_node_oracle,34,26
56.86274766921997,frozen_reference,true_node_oracle,34,27
42.105263471603394,frozen_reference,true_node_oracle,34,28
46.72897160053253,frozen_reference,true_node_oracle,34,29
42.105263471603394,frozen_reference,true_node_oracle,34,30
36.89320385456085,frozen_reference,true_node_oracle,34,31
60.36036014556885,frozen_reference,true_node_oracle,34,32
47.14285731315613,frozen_reference,true_node_oracle,34,33
75.42372941970825,frozen_reference,centroid_router,34,0
67.69230961799622,frozen_reference,centroid_router,34,1
43.150684237480164,frozen_reference,centroid_router,34,2
38.63636255264282,frozen_reference,centroid_router,34,3
59.375,frozen_reference,centroid_router,34,4
44.999998807907104,frozen_reference,centroid_router,34,5
46.086955070495605,frozen_reference,centroid_router,34,6
64.6616518497467,frozen_reference,centroid_router,34,7
47.01492488384247,frozen_reference,centroid_router,34,8
36.95652186870575,frozen_reference,centroid_router,34,9
40.00000059604645,frozen_reference,centroid_router,34,10
41.37931168079376,frozen_reference,centroid_router,34,11
54.33070659637451,frozen_reference,centroid_router,34,12
30.30303120613098,frozen_reference,centroid_router,34,13
42.241379618644714,frozen_reference,centroid_router,34,14
45.864662528038025,frozen_reference,centroid_router,34,15
30.95238208770752,frozen_reference,centroid_router,34,16
51.88679099082947,frozen_reference,centroid_router,34,17
40.366971492767334,frozen_reference,centroid_router,34,18
46.53465449810028,frozen_reference,centroid_router,34,19
55.55555820465088,frozen_reference,centroid_router,34,20
52.49999761581421,frozen_reference,centroid_router,34,21
39.31623995304108,frozen_reference,centroid_router,34,22
36.04651093482971,frozen_reference,centroid_router,34,23
56.92307949066162,frozen_reference,centroid_router,34,24
51.21951103210449,frozen_reference,centroid_router,34,25
38.053098320961,frozen_reference,centroid_router,34,26
56.86274766921997,frozen_reference,centroid_router,34,27
42.105263471603394,frozen_reference,centroid_router,34,28
46.72897160053253,frozen_reference,centroid_router,34,29
42.105263471603394,frozen_reference,centroid_router,34,30
36.89320385456085,frozen_reference,centroid_router,34,31
60.36036014556885,frozen_reference,centroid_router,34,32
47.14285731315613,frozen_reference,centroid_router,34,33
74.57627058029175,frozen_reference,raw,35,0
67.69230961799622,frozen_reference,raw,35,1
43.150684237480164,frozen_reference,raw,35,2
38.63636255264282,frozen_reference,raw,35,3
59.375,frozen_reference,raw,35,4
44.999998807907104,frozen_reference,raw,35,5
46.086955070495605,frozen_reference,raw,35,6
61.654132604599,frozen_reference,raw,35,7
47.01492488384247,frozen_reference,raw,35,8
36.95652186870575,frozen_reference,raw,35,9
40.00000059604645,frozen_reference,raw,35,10
40.51724076271057,frozen_reference,raw,35,11
54.33070659637451,frozen_reference,raw,35,12
30.30303120613098,frozen_reference,raw,35,13
42.241379618644714,frozen_reference,raw,35,14
45.864662528038025,frozen_reference,raw,35,15
30.95238208770752,frozen_reference,raw,35,16
50.94339847564697,frozen_reference,raw,35,17
39.449542760849,frozen_reference,raw,35,18
46.53465449810028,frozen_reference,raw,35,19
55.55555820465088,frozen_reference,raw,35,20
52.49999761581421,frozen_reference,raw,35,21
39.31623995304108,frozen_reference,raw,35,22
36.04651093482971,frozen_reference,raw,35,23
56.92307949066162,frozen_reference,raw,35,24
50.406503677368164,frozen_reference,raw,35,25
38.053098320961,frozen_reference,raw,35,26
56.86274766921997,frozen_reference,raw,35,27
42.105263471603394,frozen_reference,raw,35,28
46.72897160053253,frozen_reference,raw,35,29
41.228070855140686,frozen_reference,raw,35,30
36.89320385456085,frozen_reference,raw,35,31
60.36036014556885,frozen_reference,raw,35,32
45.71428596973419,frozen_reference,raw,35,33
53.90070676803589,frozen_reference,raw,35,34
66.94915294647217,frozen_reference,cosine,35,0
49.23076927661896,frozen_reference,cosine,35,1
52.73972749710083,frozen_reference,cosine,35,2
50.56818127632141,frozen_reference,cosine,35,3
50.78125,frozen_reference,cosine,35,4
59.16666388511658,frozen_reference,cosine,35,5
53.0434787273407,frozen_reference,cosine,35,6
70.67669034004211,frozen_reference,cosine,35,7
51.49253606796265,frozen_reference,cosine,35,8
44.20289993286133,frozen_reference,cosine,35,9
55.000001192092896,frozen_reference,cosine,35,10
51.724135875701904,frozen_reference,cosine,35,11
63.77952694892883,frozen_reference,cosine,35,12
32.575756311416626,frozen_reference,cosine,35,13
48.27586114406586,frozen_reference,cosine,35,14
48.120301961898804,frozen_reference,cosine,35,15
46.82539701461792,frozen_reference,cosine,35,16
66.98113083839417,frozen_reference,cosine,35,17
45.87155878543854,frozen_reference,cosine,35,18
59.405940771102905,frozen_reference,cosine,35,19
56.94444179534912,frozen_reference,cosine,35,20
56.66666626930237,frozen_reference,cosine,35,21
40.17094075679779,frozen_reference,cosine,35,22
45.34883797168732,frozen_reference,cosine,35,23
46.15384638309479,frozen_reference,cosine,35,24
58.53658318519592,frozen_reference,cosine,35,25
50.44247508049011,frozen_reference,cosine,35,26
68.6274528503418,frozen_reference,cosine,35,27
45.614033937454224,frozen_reference,cosine,35,28
47.19626307487488,frozen_reference,cosine,35,29
46.49122953414917,frozen_reference,cosine,35,30
43.689319491386414,frozen_reference,cosine,35,31
73.87387156486511,frozen_reference,cosine,35,32
69.9999988079071,frozen_reference,cosine,35,33
58.156025409698486,frozen_reference,cosine,35,34
74.57627058029175,frozen_reference,affine_calibrated,35,0
67.69230961799622,frozen_reference,affine_calibrated,35,1
43.150684237480164,frozen_reference,affine_calibrated,35,2
38.63636255264282,frozen_reference,affine_calibrated,35,3
59.375,frozen_reference,affine_calibrated,35,4
44.999998807907104,frozen_reference,affine_calibrated,35,5
46.086955070495605,frozen_reference,affine_calibrated,35,6
61.654132604599,frozen_reference,affine_calibrated,35,7
47.01492488384247,frozen_reference,affine_calibrated,35,8
36.95652186870575,frozen_reference,affine_calibrated,35,9
40.00000059604645,frozen_reference,affine_calibrated,35,10
40.51724076271057,frozen_reference,affine_calibrated,35,11
54.33070659637451,frozen_reference,affine_calibrated,35,12
30.30303120613098,frozen_reference,affine_calibrated,35,13
42.241379618644714,frozen_reference,affine_calibrated,35,14
45.864662528038025,frozen_reference,affine_calibrated,35,15
30.95238208770752,frozen_reference,affine_calibrated,35,16
50.94339847564697,frozen_reference,affine_calibrated,35,17
39.449542760849,frozen_reference,affine_calibrated,35,18
46.53465449810028,frozen_reference,affine_calibrated,35,19
55.55555820465088,frozen_reference,affine_calibrated,35,20
52.49999761581421,frozen_reference,affine_calibrated,35,21
39.31623995304108,frozen_reference,affine_calibrated,35,22
36.04651093482971,frozen_reference,affine_calibrated,35,23
56.92307949066162,frozen_reference,affine_calibrated,35,24
50.406503677368164,frozen_reference,affine_calibrated,35,25
38.053098320961,frozen_reference,affine_calibrated,35,26
56.86274766921997,frozen_reference,affine_calibrated,35,27
42.105263471603394,frozen_reference,affine_calibrated,35,28
46.72897160053253,frozen_reference,affine_calibrated,35,29
41.228070855140686,frozen_reference,affine_calibrated,35,30
36.89320385456085,frozen_reference,affine_calibrated,35,31
60.36036014556885,frozen_reference,affine_calibrated,35,32
45.71428596973419,frozen_reference,affine_calibrated,35,33
53.90070676803589,frozen_reference,affine_calibrated,35,34
74.57627058029175,frozen_reference,true_node_oracle,35,0
67.69230961799622,frozen_reference,true_node_oracle,35,1
43.150684237480164,frozen_reference,true_node_oracle,35,2
38.63636255264282,frozen_reference,true_node_oracle,35,3
59.375,frozen_reference,true_node_oracle,35,4
44.999998807907104,frozen_reference,true_node_oracle,35,5
46.086955070495605,frozen_reference,true_node_oracle,35,6
61.654132604599,frozen_reference,true_node_oracle,35,7
47.01492488384247,frozen_reference,true_node_oracle,35,8
36.95652186870575,frozen_reference,true_node_oracle,35,9
40.00000059604645,frozen_reference,true_node_oracle,35,10
40.51724076271057,frozen_reference,true_node_oracle,35,11
54.33070659637451,frozen_reference,true_node_oracle,35,12
30.30303120613098,frozen_reference,true_node_oracle,35,13
42.241379618644714,frozen_reference,true_node_oracle,35,14
45.864662528038025,frozen_reference,true_node_oracle,35,15
30.95238208770752,frozen_reference,true_node_oracle,35,16
50.94339847564697,frozen_reference,true_node_oracle,35,17
39.449542760849,frozen_reference,true_node_oracle,35,18
46.53465449810028,frozen_reference,true_node_oracle,35,19
55.55555820465088,frozen_reference,true_node_oracle,35,20
52.49999761581421,frozen_reference,true_node_oracle,35,21
39.31623995304108,frozen_reference,true_node_oracle,35,22
36.04651093482971,frozen_reference,true_node_oracle,35,23
56.92307949066162,frozen_reference,true_node_oracle,35,24
50.406503677368164,frozen_reference,true_node_oracle,35,25
38.053098320961,frozen_reference,true_node_oracle,35,26
56.86274766921997,frozen_reference,true_node_oracle,35,27
42.105263471603394,frozen_reference,true_node_oracle,35,28
46.72897160053253,frozen_reference,true_node_oracle,35,29
41.228070855140686,frozen_reference,true_node_oracle,35,30
36.89320385456085,frozen_reference,true_node_oracle,35,31
60.36036014556885,frozen_reference,true_node_oracle,35,32
45.71428596973419,frozen_reference,true_node_oracle,35,33
53.90070676803589,frozen_reference,true_node_oracle,35,34
74.57627058029175,frozen_reference,centroid_router,35,0
67.69230961799622,frozen_reference,centroid_router,35,1
43.150684237480164,frozen_reference,centroid_router,35,2
38.63636255264282,frozen_reference,centroid_router,35,3
59.375,frozen_reference,centroid_router,35,4
44.999998807907104,frozen_reference,centroid_router,35,5
46.086955070495605,frozen_reference,centroid_router,35,6
61.654132604599,frozen_reference,centroid_router,35,7
47.01492488384247,frozen_reference,centroid_router,35,8
36.95652186870575,frozen_reference,centroid_router,35,9
40.00000059604645,frozen_reference,centroid_router,35,10
40.51724076271057,frozen_reference,centroid_router,35,11
54.33070659637451,frozen_reference,centroid_router,35,12
30.30303120613098,frozen_reference,centroid_router,35,13
42.241379618644714,frozen_reference,centroid_router,35,14
45.864662528038025,frozen_reference,centroid_router,35,15
30.95238208770752,frozen_reference,centroid_router,35,16
50.94339847564697,frozen_reference,centroid_router,35,17
39.449542760849,frozen_reference,centroid_router,35,18
46.53465449810028,frozen_reference,centroid_router,35,19
55.55555820465088,frozen_reference,centroid_router,35,20
52.49999761581421,frozen_reference,centroid_router,35,21
39.31623995304108,frozen_reference,centroid_router,35,22
36.04651093482971,frozen_reference,centroid_router,35,23
56.92307949066162,frozen_reference,centroid_router,35,24
50.406503677368164,frozen_reference,centroid_router,35,25
38.053098320961,frozen_reference,centroid_router,35,26
56.86274766921997,frozen_reference,centroid_router,35,27
42.105263471603394,frozen_reference,centroid_router,35,28
46.72897160053253,frozen_reference,centroid_router,35,29
41.228070855140686,frozen_reference,centroid_router,35,30
36.89320385456085,frozen_reference,centroid_router,35,31
60.36036014556885,frozen_reference,centroid_router,35,32
45.71428596973419,frozen_reference,centroid_router,35,33
53.90070676803589,frozen_reference,centroid_router,35,34
74.57627058029175,frozen_reference,raw,36,0
66.15384817123413,frozen_reference,raw,36,1
43.150684237480164,frozen_reference,raw,36,2
38.63636255264282,frozen_reference,raw,36,3
59.375,frozen_reference,raw,36,4
44.999998807907104,frozen_reference,raw,36,5
46.086955070495605,frozen_reference,raw,36,6
61.654132604599,frozen_reference,raw,36,7
47.01492488384247,frozen_reference,raw,36,8
36.95652186870575,frozen_reference,raw,36,9
40.00000059604645,frozen_reference,raw,36,10
40.51724076271057,frozen_reference,raw,36,11
54.33070659637451,frozen_reference,raw,36,12
30.30303120613098,frozen_reference,raw,36,13
42.241379618644714,frozen_reference,raw,36,14
45.864662528038025,frozen_reference,raw,36,15
30.158731341362,frozen_reference,raw,36,16
50.94339847564697,frozen_reference,raw,36,17
39.449542760849,frozen_reference,raw,36,18
42.57425665855408,frozen_reference,raw,36,19
54.86111044883728,frozen_reference,raw,36,20
52.49999761581421,frozen_reference,raw,36,21
39.31623995304108,frozen_reference,raw,36,22
36.04651093482971,frozen_reference,raw,36,23
56.92307949066162,frozen_reference,raw,36,24
50.406503677368164,frozen_reference,raw,36,25
38.053098320961,frozen_reference,raw,36,26
56.86274766921997,frozen_reference,raw,36,27
42.105263471603394,frozen_reference,raw,36,28
46.72897160053253,frozen_reference,raw,36,29
41.228070855140686,frozen_reference,raw,36,30
36.89320385456085,frozen_reference,raw,36,31
60.36036014556885,frozen_reference,raw,36,32
45.71428596973419,frozen_reference,raw,36,33
53.90070676803589,frozen_reference,raw,36,34
54.54545617103577,frozen_reference,raw,36,35
66.94915294647217,frozen_reference,cosine,36,0
46.92307710647583,frozen_reference,cosine,36,1
52.73972749710083,frozen_reference,cosine,36,2
50.56818127632141,frozen_reference,cosine,36,3
50.78125,frozen_reference,cosine,36,4
59.16666388511658,frozen_reference,cosine,36,5
53.0434787273407,frozen_reference,cosine,36,6
70.67669034004211,frozen_reference,cosine,36,7
51.49253606796265,frozen_reference,cosine,36,8
43.478259444236755,frozen_reference,cosine,36,9
55.000001192092896,frozen_reference,cosine,36,10
50.86206793785095,frozen_reference,cosine,36,11
63.77952694892883,frozen_reference,cosine,36,12
32.575756311416626,frozen_reference,cosine,36,13
48.27586114406586,frozen_reference,cosine,36,14
48.120301961898804,frozen_reference,cosine,36,15
46.0317462682724,frozen_reference,cosine,36,16
66.98113083839417,frozen_reference,cosine,36,17
45.87155878543854,frozen_reference,cosine,36,18
56.43564462661743,frozen_reference,cosine,36,19
56.94444179534912,frozen_reference,cosine,36,20
56.66666626930237,frozen_reference,cosine,36,21
40.17094075679779,frozen_reference,cosine,36,22
45.34883797168732,frozen_reference,cosine,36,23
46.15384638309479,frozen_reference,cosine,36,24
57.723575830459595,frozen_reference,cosine,36,25
48.67256581783295,frozen_reference,cosine,36,26
67.64705777168274,frozen_reference,cosine,36,27
45.614033937454224,frozen_reference,cosine,36,28
46.261683106422424,frozen_reference,cosine,36,29
46.49122953414917,frozen_reference,cosine,36,30
43.689319491386414,frozen_reference,cosine,36,31
73.87387156486511,frozen_reference,cosine,36,32
69.9999988079071,frozen_reference,cosine,36,33
57.446807622909546,frozen_reference,cosine,36,34
64.9350643157959,frozen_reference,cosine,36,35
74.57627058029175,frozen_reference,affine_calibrated,36,0
66.15384817123413,frozen_reference,affine_calibrated,36,1
43.150684237480164,frozen_reference,affine_calibrated,36,2
38.63636255264282,frozen_reference,affine_calibrated,36,3
59.375,frozen_reference,affine_calibrated,36,4
44.999998807907104,frozen_reference,affine_calibrated,36,5
46.086955070495605,frozen_reference,affine_calibrated,36,6
61.654132604599,frozen_reference,affine_calibrated,36,7
47.01492488384247,frozen_reference,affine_calibrated,36,8
36.95652186870575,frozen_reference,affine_calibrated,36,9
40.00000059604645,frozen_reference,affine_calibrated,36,10
40.51724076271057,frozen_reference,affine_calibrated,36,11
54.33070659637451,frozen_reference,affine_calibrated,36,12
30.30303120613098,frozen_reference,affine_calibrated,36,13
42.241379618644714,frozen_reference,affine_calibrated,36,14
45.864662528038025,frozen_reference,affine_calibrated,36,15
30.158731341362,frozen_reference,affine_calibrated,36,16
50.94339847564697,frozen_reference,affine_calibrated,36,17
39.449542760849,frozen_reference,affine_calibrated,36,18
42.57425665855408,frozen_reference,affine_calibrated,36,19
54.86111044883728,frozen_reference,affine_calibrated,36,20
52.49999761581421,frozen_reference,affine_calibrated,36,21
39.31623995304108,frozen_reference,affine_calibrated,36,22
36.04651093482971,frozen_reference,affine_calibrated,36,23
56.92307949066162,frozen_reference,affine_calibrated,36,24
50.406503677368164,frozen_reference,affine_calibrated,36,25
38.053098320961,frozen_reference,affine_calibrated,36,26
56.86274766921997,frozen_reference,affine_calibrated,36,27
42.105263471603394,frozen_reference,affine_calibrated,36,28
46.72897160053253,frozen_reference,affine_calibrated,36,29
41.228070855140686,frozen_reference,affine_calibrated,36,30
36.89320385456085,frozen_reference,affine_calibrated,36,31
60.36036014556885,frozen_reference,affine_calibrated,36,32
45.71428596973419,frozen_reference,affine_calibrated,36,33
53.90070676803589,frozen_reference,affine_calibrated,36,34
54.54545617103577,frozen_reference,affine_calibrated,36,35
74.57627058029175,frozen_reference,true_node_oracle,36,0
66.15384817123413,frozen_reference,true_node_oracle,36,1
43.150684237480164,frozen_reference,true_node_oracle,36,2
38.63636255264282,frozen_reference,true_node_oracle,36,3
59.375,frozen_reference,true_node_oracle,36,4
44.999998807907104,frozen_reference,true_node_oracle,36,5
46.086955070495605,frozen_reference,true_node_oracle,36,6
61.654132604599,frozen_reference,true_node_oracle,36,7
47.01492488384247,frozen_reference,true_node_oracle,36,8
36.95652186870575,frozen_reference,true_node_oracle,36,9
40.00000059604645,frozen_reference,true_node_oracle,36,10
40.51724076271057,frozen_reference,true_node_oracle,36,11
54.33070659637451,frozen_reference,true_node_oracle,36,12
30.30303120613098,frozen_reference,true_node_oracle,36,13
42.241379618644714,frozen_reference,true_node_oracle,36,14
45.864662528038025,frozen_reference,true_node_oracle,36,15
30.158731341362,frozen_reference,true_node_oracle,36,16
50.94339847564697,frozen_reference,true_node_oracle,36,17
39.449542760849,frozen_reference,true_node_oracle,36,18
42.57425665855408,frozen_reference,true_node_oracle,36,19
54.86111044883728,frozen_reference,true_node_oracle,36,20
52.49999761581421,frozen_reference,true_node_oracle,36,21
39.31623995304108,frozen_reference,true_node_oracle,36,22
36.04651093482971,frozen_reference,true_node_oracle,36,23
56.92307949066162,frozen_reference,true_node_oracle,36,24
50.406503677368164,frozen_reference,true_node_oracle,36,25
38.053098320961,frozen_reference,true_node_oracle,36,26
56.86274766921997,frozen_reference,true_node_oracle,36,27
42.105263471603394,frozen_reference,true_node_oracle,36,28
46.72897160053253,frozen_reference,true_node_oracle,36,29
41.228070855140686,frozen_reference,true_node_oracle,36,30
36.89320385456085,frozen_reference,true_node_oracle,36,31
60.36036014556885,frozen_reference,true_node_oracle,36,32
45.71428596973419,frozen_reference,true_node_oracle,36,33
53.90070676803589,frozen_reference,true_node_oracle,36,34
54.54545617103577,frozen_reference,true_node_oracle,36,35
74.57627058029175,frozen_reference,centroid_router,36,0
66.15384817123413,frozen_reference,centroid_router,36,1
43.150684237480164,frozen_reference,centroid_router,36,2
38.63636255264282,frozen_reference,centroid_router,36,3
59.375,frozen_reference,centroid_router,36,4
44.999998807907104,frozen_reference,centroid_router,36,5
46.086955070495605,frozen_reference,centroid_router,36,6
61.654132604599,frozen_reference,centroid_router,36,7
47.01492488384247,frozen_reference,centroid_router,36,8
36.95652186870575,frozen_reference,centroid_router,36,9
40.00000059604645,frozen_reference,centroid_router,36,10
40.51724076271057,frozen_reference,centroid_router,36,11
54.33070659637451,frozen_reference,centroid_router,36,12
30.30303120613098,frozen_reference,centroid_router,36,13
42.241379618644714,frozen_reference,centroid_router,36,14
45.864662528038025,frozen_reference,centroid_router,36,15
30.158731341362,frozen_reference,centroid_router,36,16
50.94339847564697,frozen_reference,centroid_router,36,17
39.449542760849,frozen_reference,centroid_router,36,18
42.57425665855408,frozen_reference,centroid_router,36,19
54.86111044883728,frozen_reference,centroid_router,36,20
52.49999761581421,frozen_reference,centroid_router,36,21
39.31623995304108,frozen_reference,centroid_router,36,22
36.04651093482971,frozen_reference,centroid_router,36,23
56.92307949066162,frozen_reference,centroid_router,36,24
50.406503677368164,frozen_reference,centroid_router,36,25
38.053098320961,frozen_reference,centroid_router,36,26
56.86274766921997,frozen_reference,centroid_router,36,27
42.105263471603394,frozen_reference,centroid_router,36,28
46.72897160053253,frozen_reference,centroid_router,36,29
41.228070855140686,frozen_reference,centroid_router,36,30
36.89320385456085,frozen_reference,centroid_router,36,31
60.36036014556885,frozen_reference,centroid_router,36,32
45.71428596973419,frozen_reference,centroid_router,36,33
53.90070676803589,frozen_reference,centroid_router,36,34
54.54545617103577,frozen_reference,centroid_router,36,35
74.57627058029175,frozen_reference,raw,37,0
66.15384817123413,frozen_reference,raw,37,1
42.465752363204956,frozen_reference,raw,37,2
38.63636255264282,frozen_reference,raw,37,3
59.375,frozen_reference,raw,37,4
44.999998807907104,frozen_reference,raw,37,5
46.086955070495605,frozen_reference,raw,37,6
60.90225577354431,frozen_reference,raw,37,7
47.01492488384247,frozen_reference,raw,37,8
36.95652186870575,frozen_reference,raw,37,9
40.00000059604645,frozen_reference,raw,37,10
40.51724076271057,frozen_reference,raw,37,11
54.33070659637451,frozen_reference,raw,37,12
30.30303120613098,frozen_reference,raw,37,13
42.241379618644714,frozen_reference,raw,37,14
45.864662528038025,frozen_reference,raw,37,15
30.158731341362,frozen_reference,raw,37,16
50.94339847564697,frozen_reference,raw,37,17
39.449542760849,frozen_reference,raw,37,18
42.57425665855408,frozen_reference,raw,37,19
54.86111044883728,frozen_reference,raw,37,20
52.49999761581421,frozen_reference,raw,37,21
39.31623995304108,frozen_reference,raw,37,22
36.04651093482971,frozen_reference,raw,37,23
56.92307949066162,frozen_reference,raw,37,24
50.406503677368164,frozen_reference,raw,37,25
38.053098320961,frozen_reference,raw,37,26
56.86274766921997,frozen_reference,raw,37,27
42.105263471603394,frozen_reference,raw,37,28
46.72897160053253,frozen_reference,raw,37,29
41.228070855140686,frozen_reference,raw,37,30
36.89320385456085,frozen_reference,raw,37,31
60.36036014556885,frozen_reference,raw,37,32
45.71428596973419,frozen_reference,raw,37,33
53.90070676803589,frozen_reference,raw,37,34
54.54545617103577,frozen_reference,raw,37,35
31.210190057754517,frozen_reference,raw,37,36
66.94915294647217,frozen_reference,cosine,37,0
46.92307710647583,frozen_reference,cosine,37,1
52.73972749710083,frozen_reference,cosine,37,2
50.56818127632141,frozen_reference,cosine,37,3
50.78125,frozen_reference,cosine,37,4
59.16666388511658,frozen_reference,cosine,37,5
53.0434787273407,frozen_reference,cosine,37,6
69.92481350898743,frozen_reference,cosine,37,7
51.49253606796265,frozen_reference,cosine,37,8
44.20289993286133,frozen_reference,cosine,37,9
55.000001192092896,frozen_reference,cosine,37,10
50.86206793785095,frozen_reference,cosine,37,11
63.77952694892883,frozen_reference,cosine,37,12
32.575756311416626,frozen_reference,cosine,37,13
48.27586114406586,frozen_reference,cosine,37,14
48.120301961898804,frozen_reference,cosine,37,15
46.0317462682724,frozen_reference,cosine,37,16
66.98113083839417,frozen_reference,cosine,37,17
45.87155878543854,frozen_reference,cosine,37,18
56.43564462661743,frozen_reference,cosine,37,19
56.94444179534912,frozen_reference,cosine,37,20
56.66666626930237,frozen_reference,cosine,37,21
40.17094075679779,frozen_reference,cosine,37,22
44.186046719551086,frozen_reference,cosine,37,23
46.15384638309479,frozen_reference,cosine,37,24
58.53658318519592,frozen_reference,cosine,37,25
48.67256581783295,frozen_reference,cosine,37,26
67.64705777168274,frozen_reference,cosine,37,27
45.614033937454224,frozen_reference,cosine,37,28
46.261683106422424,frozen_reference,cosine,37,29
46.49122953414917,frozen_reference,cosine,37,30
43.689319491386414,frozen_reference,cosine,37,31
73.87387156486511,frozen_reference,cosine,37,32
69.9999988079071,frozen_reference,cosine,37,33
57.446807622909546,frozen_reference,cosine,37,34
64.9350643157959,frozen_reference,cosine,37,35
31.210190057754517,frozen_reference,cosine,37,36
74.57627058029175,frozen_reference,affine_calibrated,37,0
66.15384817123413,frozen_reference,affine_calibrated,37,1
42.465752363204956,frozen_reference,affine_calibrated,37,2
38.63636255264282,frozen_reference,affine_calibrated,37,3
59.375,frozen_reference,affine_calibrated,37,4
44.999998807907104,frozen_reference,affine_calibrated,37,5
46.086955070495605,frozen_reference,affine_calibrated,37,6
60.90225577354431,frozen_reference,affine_calibrated,37,7
47.01492488384247,frozen_reference,affine_calibrated,37,8
36.95652186870575,frozen_reference,affine_calibrated,37,9
40.00000059604645,frozen_reference,affine_calibrated,37,10
40.51724076271057,frozen_reference,affine_calibrated,37,11
54.33070659637451,frozen_reference,affine_calibrated,37,12
30.30303120613098,frozen_reference,affine_calibrated,37,13
42.241379618644714,frozen_reference,affine_calibrated,37,14
45.864662528038025,frozen_reference,affine_calibrated,37,15
30.158731341362,frozen_reference,affine_calibrated,37,16
50.94339847564697,frozen_reference,affine_calibrated,37,17
39.449542760849,frozen_reference,affine_calibrated,37,18
42.57425665855408,frozen_reference,affine_calibrated,37,19
54.86111044883728,frozen_reference,affine_calibrated,37,20
52.49999761581421,frozen_reference,affine_calibrated,37,21
39.31623995304108,frozen_reference,affine_calibrated,37,22
36.04651093482971,frozen_reference,affine_calibrated,37,23
56.92307949066162,frozen_reference,affine_calibrated,37,24
50.406503677368164,frozen_reference,affine_calibrated,37,25
38.053098320961,frozen_reference,affine_calibrated,37,26
56.86274766921997,frozen_reference,affine_calibrated,37,27
42.105263471603394,frozen_reference,affine_calibrated,37,28
46.72897160053253,frozen_reference,affine_calibrated,37,29
41.228070855140686,frozen_reference,affine_calibrated,37,30
36.89320385456085,frozen_reference,affine_calibrated,37,31
60.36036014556885,frozen_reference,affine_calibrated,37,32
45.71428596973419,frozen_reference,affine_calibrated,37,33
53.90070676803589,frozen_reference,affine_calibrated,37,34
54.54545617103577,frozen_reference,affine_calibrated,37,35
31.210190057754517,frozen_reference,affine_calibrated,37,36
74.57627058029175,frozen_reference,true_node_oracle,37,0
66.15384817123413,frozen_reference,true_node_oracle,37,1
42.465752363204956,frozen_reference,true_node_oracle,37,2
38.63636255264282,frozen_reference,true_node_oracle,37,3
59.375,frozen_reference,true_node_oracle,37,4
44.999998807907104,frozen_reference,true_node_oracle,37,5
46.086955070495605,frozen_reference,true_node_oracle,37,6
60.90225577354431,frozen_reference,true_node_oracle,37,7
47.01492488384247,frozen_reference,true_node_oracle,37,8
36.95652186870575,frozen_reference,true_node_oracle,37,9
40.00000059604645,frozen_reference,true_node_oracle,37,10
40.51724076271057,frozen_reference,true_node_oracle,37,11
54.33070659637451,frozen_reference,true_node_oracle,37,12
30.30303120613098,frozen_reference,true_node_oracle,37,13
42.241379618644714,frozen_reference,true_node_oracle,37,14
45.864662528038025,frozen_reference,true_node_oracle,37,15
30.158731341362,frozen_reference,true_node_oracle,37,16
50.94339847564697,frozen_reference,true_node_oracle,37,17
39.449542760849,frozen_reference,true_node_oracle,37,18
