condition,stage,training_forwards,training_backwards,recompute_forwards,training_wall_seconds,cumulative_training_wall_seconds,evaluation_forwards,evaluation_wall_seconds,cumulative_training_forwards,cumulative_training_backwards,cumulative_recompute_forwards,cost_source
persistent_mlp_h4096,35,58723,58723,55908,128.31807006709278,4181.377453183755,12723,9.837238987907767,1989699,1989699,1510104,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,36,56260,56260,37720,120.36094024032354,4301.738393424079,8790,7.285195177420974,2045959,2045959,1547824,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,37,59896,59896,56736,129.4786278102547,4431.2170212343335,13656,10.696143200621009,2105855,2105855,1604560,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,38,64962,64962,56052,141.2073333710432,4572.424354605377,14085,10.79706591181457,2170817,2170817,1660612,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,39,75175,75175,72880,161.38189657591283,4733.80625118129,19236,13.976656233891845,2245992,2245992,1733492,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,40,76770,76770,37200,152.33470429480076,4886.14095547609,9894,7.988633397966623,2322762,2322762,1770692,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,41,54201,54201,52716,116.78061020933092,5002.921565685421,15063,11.50043666176498,2376963,2376963,1823408,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,42,62693,62693,55728,133.30889803171158,5136.230463717133,15471,11.400235725566745,2439656,2439656,1879136,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,43,73558,73558,71648,157.51867132261395,5293.749135039747,21012,15.237424030900002,2513214,2513214,1950784,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,44,65108,65108,52668,141.6253441106528,5435.3744791504,15978,12.299531308934093,2578322,2578322,2003452,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,45,74398,74398,72288,154.0528207179159,5589.4272998683155,21724,15.909244211390615,2652720,2652720,2075740,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,46,80880,80880,73680,173.29706011153758,5762.724359979853,22232,16.566825032234192,2733600,2733600,2149420,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,47,93195,93195,90940,193.82274705916643,5956.5471070390195,28355,19.72958384640515,2826795,2826795,2240360,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,48,106702,106702,36432,202.10684332437813,6158.653950363398,11572,9.529840391129255,2933497,2933497,2276792,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,49,56258,56258,54168,126.91781923919916,6285.571769602597,17670,13.995066571980715,2989755,2989755,2330960,authenticated prior resource ledger; hierarchy charged where applicable
persistent_mlp_h4096,50,61010,61010,54480,146.05561074241996,6431.627380345017,18000,14.790002817288041,3050765,3050765,2385440,authenticated prior resource ledger; hierarchy charged where applicable
