job,seed,phase,epoch,lora_learning_rate,head_learning_rate,training_accuracy,training_nll,training_presentations,optimizer_steps,training_batch_wall_seconds,evaluation_wall_seconds,fit_probe_accuracy,fit_probe_nll,validation_accuracy,validation_nll,stale_epochs,rate_reductions,model_sha256,epoch_hash
seed_1995,1995,full_data_refit,13,0.0001,0.002,86.21666666666667,0.5779968316952387,24000,375,70.93311994150281,5.245676353573799,98.486328125,0.06171513424178228,,,0,0,3a35a1463320f99a8e2d9b9601280ba5fc816ab456fd4e819571b7abc7c05787,d9a30e5fb506a810dfce6225471c373789d38025797d1bd0e129961b75617dde
seed_1995,1995,full_data_refit,14,0.0001,0.002,86.3125,0.5804655417203903,24000,375,71.5893184337765,5.31941812671721,98.53515625,0.057665976228870125,,,0,0,42c23492e7a0f96cc46a2a51c2a6c1cb1192d338797e6f16b74f2278d19b8bd2,24c7d8bffe37570bcefabc7ff99e0f374ad8d5bb6debc7becb29b20bcfa1d4a3
seed_1995,1995,full_data_refit,15,0.0001,0.002,86.73333333333333,0.5583505339622498,24000,375,71.18994200974703,5.245114615187049,98.828125,0.05410966577251522,,,0,0,9f6ed8520d86ba97c80efee493850a085a24ed46ca6d6783af621a11bb0b28bb,70687e589b5f32528026dee041143e5fe1fb5b4e108ef3167ff64c538a6fb4d1
seed_1995,1995,full_data_refit,16,0.0001,0.002,86.7625,0.551770379225413,24000,375,71.53657174110413,5.319452540948987,98.681640625,0.05076938126910574,,,0,0,f867fc0da3c36323f2d32e82d7e99dc1866d768a68c767501b4485d673e95a2f,3c8db0420f8354f15bd9d79ae0af60db85ee1f82c9ef72bf32fb05be86b4e47d
seed_1995,1995,full_data_refit,17,0.0001,0.002,86.92916666666666,0.5486513974666596,24000,375,71.29620712064207,5.292941303923726,98.828125,0.04758269342215009,,,0,0,3cf3cdb8f100e2a44edede7e8065b51eab92cd4973623138d8ab74b1391d6ae2,93f686f51a5d7f53e368f2239f65e96b23c9ded933f49bac82de269dcd1f0725
seed_1995,1995,full_data_refit,18,0.0001,0.002,87.1375,0.5355549848477046,24000,375,71.62214752100408,5.174096899107099,99.072265625,0.045019567388040804,,,0,0,6123f04e0d53b0e22e457ab6f769b72c2d0e77f5ba2494eeae8050ff146b4545,35970cb57c2a7b2dba35e1e371ae93f363072e4fd50b80dc9c9ac69041b6c59b
seed_1995,1995,full_data_refit,19,0.0001,0.002,86.78333333333333,0.5527173082033793,24000,375,71.09685988537967,5.2198847364634275,98.974609375,0.043626605881701794,,,0,0,0710067ed04dda3bc16255fd2e2cfdd4199af0856dd76cbf69650a34269ad3c6,1154addb688f9a1ec77d08d6c0aaea618a2c16e7308aa2ab408995c203bcc35e
seed_1995,1995,full_data_refit,20,0.0001,0.002,87.44583333333334,0.5270768826802572,24000,375,71.23443058505654,5.279619935899973,99.12109375,0.04275904993824124,,,0,0,f8a87d0235b92851b61707e1b19613bb2f7ad298ffb8731674bad89d2f71861e,e03dd02f3ef5ec7bc769dd9a9cd784d27738b5c81a6868c98595be3a9103dde9
seed_1995,1995,full_data_refit,21,0.0001,0.002,87.27916666666667,0.5328056003252665,24000,375,71.65433933027089,5.21286953613162,98.974609375,0.039872617319835636,,,0,0,c274f2b88906309de0e2879ea3703d348f45d5846e56d0bf4664100dcb0040d6,710937883aac6da29586b49f948b0515a75d6fc52f2c88749bf9d54b1bf1f367
seed_1995,1995,full_data_refit,22,0.0001,0.002,87.425,0.5231563110351563,24000,375,71.22807285934687,5.339273927733302,99.12109375,0.039580276466004136,,,0,0,630377b54361174f147b3e155d18bc3b42be48bf4b3b20cda8ef86ff7eec1c15,5e601b5482b2fd050a08eb366bad743714134d7e35b20cc7bb91a791ddf787b8
seed_1995,1995,full_data_refit,23,0.0001,0.002,87.38333333333334,0.511912382920583,24000,375,69.63554462231696,4.882607564330101,99.365234375,0.03702720381223848,,,0,0,5c138300624c66201be03c7b28c89ac39ef85c757a9868e6e6b4f207e0051acc,169d8e38c0af44f617a1da68c3c370208bdd71fbfc0555a9a5bbb6cdb24855d0
seed_1995,1995,full_data_refit,24,0.0001,0.002,87.64583333333333,0.5216390380859375,24000,375,64.28764760121703,4.884094290435314,99.31640625,0.03386472076305526,,,0,0,9c36d0fa20c534d636e0df84c509bb9330ab90fd26d4444889a942b68f84de2c,d5efa7d2562128626aeaadcf6e01f46939d8b8cbdfb005cb84cc9a01400b510d
seed_1995,1995,full_data_refit,25,0.0001,0.002,87.7875,0.5118780722618103,24000,375,69.05583949200809,5.162611519917846,99.31640625,0.03293899750818528,,,0,0,1f13054f0af9df2ac94c79dc406b175c7851017202267c7b1d68f2991498bf21,666d47382cedd292519d719e2706b50a1e0c7a0ada1536c3858bf8d3139cbcaa
seed_1995,1995,full_data_refit,26,0.0001,0.002,87.79583333333333,0.5066371811230977,24000,375,71.06685004942119,5.275898441672325,99.267578125,0.03395023781326137,,,0,0,003da1ff40e0e763fdc8df2ecaf42047a49dcca797c2c66922d59449b9529218,3a2ed77a47f1c4441f4c7bcba4e706205aa3a67f29e6659d38ec50c0564ee620
seed_1995,1995,full_data_refit,27,0.0001,0.002,87.62916666666666,0.5258699599107106,24000,375,71.13912419043481,5.223334968090057,99.21875,0.033200864130811567,,,0,0,3ff0b20d2199fce35077b72a8be26cccf88206eb507c89240eb08505ea1bc4db,9cd4fcfb23f14ff2ec5c052e406ea90d6c83a7c79730a2653c30431d64a3f6e2
seed_1995,1995,full_data_refit,28,2.0000000000000005e-05,0.0004000000000000001,87.975,0.49762880432605744,24000,375,70.75905799306929,5.285818416625261,99.21875,0.03167339692357535,,,0,0,3059bafd2c0f8ff551421436d9427d3886c61e4a4bf07e502b5cbfb1d4e624c7,89419787b8b199ef1f66643308180a749e4f94506e36af44391def14c32e1e2e
seed_1995,1995,full_data_refit,29,2.0000000000000005e-05,0.0004000000000000001,88.19583333333334,0.49728726486365,24000,375,70.81037752702832,5.387190571054816,99.365234375,0.030821863039796414,,,0,0,16cb1c6406c7f9fffe1a8d21c27f6828463d7a3fbf58e0cd3292f710895e1569,6f153a325a56966e7c3f06addb38cc6c3ad85403314a3b84e26334dfd05e6636
seed_1995,1995,full_data_refit,30,2.0000000000000005e-05,0.0004000000000000001,88.46666666666667,0.49169457948207856,24000,375,71.41337794438004,5.191694103181362,99.267578125,0.030710342921678457,,,0,0,2ebb2ced400446af0983f486fea7671cf8fbdb4e40401021d2219c5675299581,642676ec3dd8f65281f751058154360c12df4a1cdac7f0177c623181902d6ae8
seed_1995,1995,full_data_refit,31,2.0000000000000005e-05,0.0004000000000000001,88.34166666666667,0.49368777153889337,24000,375,71.09268967993557,5.1850241497159,99.31640625,0.030381737713052318,,,0,0,fe8df551f66b8d362d438ba2650e72bdd80dc0f1493ff62d1a4a79b17c6f3d90,dc2d77e4da5f7c7ab4d7918d44825eb8a8e65f6ce06729423412bbce1610c7c1
seed_1995,1995,full_data_refit,32,2.0000000000000005e-05,0.0004000000000000001,88.42916666666666,0.4837923467954,24000,375,71.5369130205363,5.209392879158258,99.365234375,0.02952193368377838,,,0,0,cb40d5aaa6136525891326b864b105cf4769bd1ddd07e2f8e57b63327a9005e4,de117bb5b7d713071ed9692def21f7f37b5501e21aae39ee725ffc2a653c2d4a
seed_1995,1995,full_data_refit,33,2.0000000000000005e-05,0.0004000000000000001,88.32083333333334,0.48397674361864723,24000,375,71.11428879015148,5.346343727782369,99.462890625,0.028922361755820566,,,0,0,8c331dd82411007a5781f56ed26e2899da2f279993f5bedab0cead9d3a76510d,41dbaf06105b3dbe5710a694d02a8c1c24fd03b073d8cec01f2f94532914e73e
seed_1995,1995,full_data_refit,34,2.0000000000000005e-05,0.0004000000000000001,88.22916666666667,0.48742326426506044,24000,375,71.73938514105976,5.180519308894873,99.462890625,0.02920904228556203,,,0,0,b16b2fcefd3ee335ec81dc0e32e8867098cf4936051fd1d8a4d48df75f2c71fa,a1fa5f68aba4aaebebab2d5683163e515868d3cb1d8f5636efabeadaf9529136
seed_1995,1995,full_data_refit,35,2.0000000000000005e-05,0.0004000000000000001,88.4125,0.48429134901364645,24000,375,70.98275880329311,5.133923409506679,99.560546875,0.02900881010926718,,,0,0,8188b20f6e587fc9d82470aec1de52721f07521d4dbf4da42c7d2545ff129cb4,08b9932fa50c479a1328312473d6489a86255cfc56f160c14e35fa1523b1a5c9
seed_1995,1995,full_data_refit,36,4.000000000000001e-06,8.000000000000002e-05,88.54583333333333,0.4779602847894033,24000,375,71.256079249084,5.230928426608443,99.4140625,0.028999440605288796,,,0,0,bd9759b5aa95bff5b8772982c5cae41fc06fc8546066ce9bdd8c1ba257b38f0f,7ac5cec66976958980e5b93cf25d1dc21eba02946c49925186570d6499b481d8
seed_1995,1995,full_data_refit,37,4.000000000000001e-06,8.000000000000002e-05,88.18333333333334,0.5024174865484238,24000,375,71.08223984576762,5.214639715850353,99.560546875,0.028771229300992542,,,0,0,bb8e089c8d597f1015b59b48a58ee902871a1248c9e48f2f0cc1cd43a1d4e4ad,5119b604bc23d0f91d0aee5ab835d5d521ca442ac8d8d845b05fea5603dec0bd
seed_1995,1995,full_data_refit,38,4.000000000000001e-06,8.000000000000002e-05,88.47916666666667,0.4891682603955269,24000,375,71.55273632705212,5.26718027330935,99.560546875,0.028657212414160707,,,0,0,73b845d546a2fdc27713b6524f1e33e56bb128b43592680267eb7d57c99dd9f5,970a81125fa914d8047e5870485087ac2460be3c39abaaebdaaf155510e87f9b
seed_1995,1995,full_data_refit,39,4.000000000000001e-06,8.000000000000002e-05,88.37916666666666,0.48962054812908173,24000,375,70.86211117729545,5.349050370976329,99.51171875,0.02848947416402637,,,0,0,a1e6946687adeb65bdd4140316d341130c81a5dc89247ae2a783b777c3e98aa9,c4c4528efb8f1ac3b92b53bed2065d4e7efa2e8d24f38d7c694f03809f918cf0
seed_1995,1995,full_data_refit,40,4.000000000000001e-06,8.000000000000002e-05,88.6125,0.47660733993848164,24000,375,71.08749102428555,5.239784812554717,99.51171875,0.02836979957617816,,,0,0,bbe2f1868d413cc126cedb55f630105e2d846fdec698ec3536f6ddb26c6c17b7,c5a21302a74722e1162c352c232182c607de549d5a842f37906e3ad54b2260ba
seed_1995,1995,full_data_refit,41,4.000000000000001e-06,8.000000000000002e-05,88.475,0.48979060647885003,24000,375,71.48328024335206,5.166984882205725,99.462890625,0.028348422425774338,,,0,0,a079bc75fd03b65527a23dcf4e6fd9b909dbc519ee59e7c4a965e0e4de6a8803,9e01e537adf4d5ce16245b1cd76e31626c67e7aa934e9485a61d247502141c07
seed_1995,1995,full_data_refit,42,4.000000000000001e-06,8.000000000000002e-05,88.4625,0.47718706812461215,24000,375,70.95736258290708,5.19643914885819,99.462890625,0.028284611513421036,,,0,0,b51134124a53bd9f796402769a6546a7acd31a1f6b14eb1ee15be411c10eede4,2e68ae19594dbaf4654be1d11ceaaebe1c103c94ba824d87250bbc816a6fb2de
seed_1995,1995,full_data_refit,43,4.000000000000001e-06,8.000000000000002e-05,88.84583333333333,0.4681842901309331,24000,375,70.5415899194777,4.988800095394254,99.462890625,0.02801041763063231,,,0,0,ebd1e8d34280b8764873e8976fd02c14d0b6c5fdbf1121d31d04960f19671d03,0ad4c6ac182f49210dffa999732f3168f836fc25673792c991836d9fc40c1920
seed_1995,1995,full_data_refit,44,4.000000000000001e-06,8.000000000000002e-05,88.62083333333334,0.46876062198479973,24000,375,64.45402036979795,4.927246930077672,99.462890625,0.028058547176698794,,,0,0,0a97dc7cfa319a11ff3a44c71d1016bf09102695b20c56111726fe044ce830a6,13280b63f373ab79b41d07deb3c8d53d67613b3f0e69938eff287acf0f4edac9
seed_1995,1995,full_data_refit,45,4.000000000000001e-06,8.000000000000002e-05,88.5875,0.47357791050275166,24000,375,64.89969421364367,5.2051567528396845,99.560546875,0.027950793346894726,,,0,0,2ff79fbaa3e7f5f0247c1e296cf53b1e650cfd066fc9c09aad72ac9e99834d63,484b6c1d129df9bbb7a5ec5c7305ce9aab26f4498f6a9d95cdd5f2a0070148c3
seed_1995,1995,full_data_refit,46,4.000000000000001e-06,8.000000000000002e-05,88.24166666666666,0.48624196418126425,24000,375,64.8761459570378,5.028761586174369,99.4140625,0.02808692432642273,,,0,0,e0cc73182dc8fabc07da20fec35d756de95a82f857bddadb0cc139c1629d91fa,f4f1f0d8a0d0569b44b675dc28e7a0d31ed9b41f8998e041fd4c843de3347969
seed_1995,1995,full_data_refit,47,4.000000000000001e-06,8.000000000000002e-05,88.26666666666667,0.49469794861475624,24000,375,70.54713026247919,5.178230043500662,99.560546875,0.02816265182850081,,,0,0,74cb02cd0feecdae4ef715923152a8488340820dc808e1cd9eec8614ae7fefbd,a6429db91d866803821e93785fde69587a69d9a0c43d5ed9d71c58986047a704
