condition,image_id,image,arrival_stage,stage,exposure,kind,step,presentations,clock,confidence,quality,previous_quality,step_gap,presentation_gap,stage_gap,clock_gap,due_before,lateness,ease_before,ease_after,successes_before,successes_after,interval_before,interval_after,due_after,stage_position
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,15,27,historical,20237,190111,20237,0.9662893414497375,,,26.0,436.0,0.0,26,,,,,,,,,,14.028429602888087
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,15,28,historical,21442,200621,21442,0.9996545314788818,,,1205.0,10510.0,0.0,1205,,,,,,,,,,14.572202166064981
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,15,29,historical,21481,200879,21481,0.9890232682228088,,,39.0,258.0,0.0,39,,,,,,,,,,14.58980144404332
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,15,29,historical,21570,201493,21570,0.047518614679574966,,,1698.0,15365.0,1.0,1698,,,,,,,,,,14.629963898916968
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,15,30,historical,22033,204136,22033,0.9999951720237732,,,463.0,2643.0,0.0,463,,,,,,,,,,14.838898916967509
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,15,31,historical,22085,204441,22085,0.991767168045044,,,52.0,305.0,0.0,52,,,,,,,,,,14.862364620938628
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,1,introduction,22394,206220,22394,0.0031641379464417696,,,,,,,,,,,,,,,,15.001834021091243
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,1,introduction,22395,206284,22395,0.005883267614990473,,,,,,,,,,,,,,,,15.002292526364053
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,2,current_review,22403,206749,22403,0.8334071040153503,,,8.0,465.0,0.0,8,,,,,,,,,,15.005960568546538
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,2,current_review,22404,206813,22404,0.9999779462814331,,,10.0,593.0,0.0,10,,,,,,,,,,15.006419073819348
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,3,current_review,22410,207197,22410,0.947650671005249,,,7.0,448.0,0.0,7,,,,,,,,,,15.009170105456212
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,4,current_review,22417,207645,22417,0.9993085265159607,,,7.0,448.0,0.0,7,,,,,,,,,,15.012379642365888
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,5,current_review,22430,208074,22430,0.7436915636062622,,,13.0,429.0,0.0,13,,,,,,,,,,15.018340210912426
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,16,32,historical,22431,208092,22431,0.023243412375450134,,,346.0,3651.0,1.0,346,,,,,,,,,,15.018798716185236
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,3,current_review,22463,208759,22463,0.20371465384960175,,,59.0,1946.0,0.0,59,,,,,,,,,,15.033470884915177
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,4,current_review,22464,208810,22464,0.9999923706054688,,,1.0,51.0,0.0,1,,,,,,,,,,15.033929390187987
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,5,current_review,22467,208948,22467,0.9538694024085999,,,3.0,138.0,0.0,3,,,,,,,,,,15.035304906006418
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,6,current_review,22540,209920,22540,0.9999785423278809,,,110.0,1846.0,0.0,110,,,,,,,,,,15.068775790921595
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,16,33,historical,22570,210569,22570,0.011805025860667229,,,139.0,2477.0,0.0,139,,,,,,,,,,15.082530949105914
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,16,30,historical,22574,210643,22574,0.9993625283241272,,,1093.0,9764.0,1.0,1093,,,,,,,,,,15.084364970197157
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,16,31,historical,22618,211104,22618,0.9998931884765625,,,44.0,461.0,0.0,44,,,,,,,,,,15.104539202200826
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,7,current_review,22620,211122,22620,0.9999838471412659,,,80.0,1202.0,0.0,80,,,,,,,,,,15.105456212746446
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,6,current_review,22658,211472,22658,1.0,,,191.0,2524.0,0.0,191,,,,,,,,,,15.122879413113251
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,7,current_review,22732,212152,22732,1.0,,,74.0,680.0,0.0,74,,,,,,,,,,15.156808803301239
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,8,current_review,22750,212331,22750,0.9999998807907104,,,18.0,179.0,0.0,18,,,,,,,,,,15.16506189821183
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,8,current_review,22779,212704,22779,0.9999998807907104,,,159.0,1582.0,0.0,159,,,,,,,,,,15.178358551123338
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,9,current_review,22861,213357,22861,1.0,,,111.0,1026.0,0.0,111,,,,,,,,,,15.21595598349381
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,9,current_review,22980,214285,22980,0.9998908042907715,,,201.0,1581.0,0.0,201,,,,,,,,,,15.270518110958276
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,10,current_review,23017,214585,23017,0.9967787861824036,,,37.0,300.0,0.0,37,,,,,,,,,,15.28748280605227
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,16,34,historical,23091,215145,23091,0.9994174242019653,,,521.0,4576.0,0.0,521,,,,,,,,,,15.321412196240257
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,11,current_review,23120,215312,23120,0.9999919533729553,,,103.0,727.0,0.0,103,,,,,,,,,,15.334708849151765
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,12,current_review,23209,216076,23209,1.0,,,89.0,764.0,0.0,89,,,,,,,,,,15.375515818431913
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,13,current_review,23355,217097,23355,0.9999991059303284,,,146.0,1021.0,0.0,146,,,,,,,,,,15.442457588262265
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,16,35,historical,23357,217115,23357,0.8577325344085693,,,266.0,1970.0,0.0,266,,,,,,,,,,15.443374598807885
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,10,current_review,23408,217458,23408,0.9999998807907104,,,547.0,4101.0,0.0,547,,,,,,,,,,15.466758367721228
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,14,current_review,23449,217743,23449,0.9999943971633911,,,94.0,646.0,0.0,94,,,,,,,,,,15.485557083906464
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,15,current_review,23724,219561,23724,0.9996548891067505,,,275.0,1818.0,0.0,275,,,,,,,,,,15.61164603392939
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,11,current_review,23820,220203,23820,0.9190316200256348,,,412.0,2745.0,0.0,412,,,,,,,,,,15.655662540119211
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,16,current_review,23970,221122,23970,0.9999410510063171,,,246.0,1561.0,0.0,246,,,,,,,,,,15.724438331040806
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,12,current_review,24065,221692,24065,0.9999979734420776,,,245.0,1489.0,0.0,245,,,,,,,,,,15.767996331957818
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,17,current_review,24074,221744,24074,0.9999448657035828,,,104.0,622.0,0.0,104,,,,,,,,,,15.772122879413113
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,18,current_review,24228,222680,24228,0.9999995231628418,,,154.0,936.0,0.0,154,,,,,,,,,,15.842732691425951
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,19,current_review,24340,223289,24340,0.9999997615814209,,,112.0,609.0,0.0,112,,,,,,,,,,15.894085281980743
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,17,13,historical,25355,235051,25355,0.9999908804893494,,,1290.0,13359.0,1.0,1290,,,,,,,,,,16.41090146750524
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,17,32,historical,25873,238661,25873,0.9992588758468628,,,3255.0,27557.0,1.0,3255,,,,,,,,,,16.68238993710692
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,17,33,historical,26014,239671,26014,0.9503613710403442,,,141.0,1010.0,0.0,141,,,,,,,,,,16.7562893081761
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,17,36,historical,26228,241124,26228,0.9830911755561829,,,2871.0,24009.0,1.0,2871,,,,,,,,,,16.86844863731656
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,17,20,historical,26253,241295,26253,0.5591050982475281,,,1913.0,18006.0,1.0,1913,,,,,,,,,,16.88155136268344
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,17,34,historical,26327,241780,26327,0.9865894317626953,,,313.0,2109.0,0.0,313,,,,,,,,,,16.92033542976939
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,18,35,historical,27154,251855,27154,0.999969482421875,,,827.0,10075.0,1.0,827,,,,,,,,,,17.33582089552239
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,18,37,historical,27743,255982,27743,0.8838973641395569,,,1515.0,14858.0,1.0,1515,,,,,,,,,,17.628855721393034
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,19,36,historical,28497,261413,28497,0.969628095626831,,,1343.0,9558.0,1.0,1343,,,,,,,,,,18.00384245917387
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,19,37,historical,28537,262924,28537,0.9912535548210144,,,40.0,1511.0,0.0,40,,,,,,,,,,18.023054755043226
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,19,38,historical,29227,270222,29227,0.9999871253967285,,,690.0,7298.0,0.0,690,,,,,,,,,,18.354466858789625
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,19,39,historical,29397,271482,29397,0.998335599899292,,,170.0,1260.0,0.0,170,,,,,,,,,,18.43611911623439
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,19,14,historical,29450,271824,29450,0.9744201302528381,,,4095.0,36773.0,2.0,4095,,,,,,,,,,18.461575408261286
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,19,15,historical,29597,272853,29597,0.9999986886978149,,,147.0,1029.0,0.0,147,,,,,,,,,,18.53218059558117
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,19,38,historical,30284,277013,30284,0.988150954246521,,,2541.0,21031.0,1.0,2541,,,,,,,,,,18.862151777137367
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,20,21,historical,30796,283979,30796,0.9995423555374146,,,4543.0,42684.0,3.0,4543,,,,,,,,,,19.118608328940432
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,20,39,historical,31169,287378,31169,0.4666846990585327,,,885.0,10365.0,1.0,885,,,,,,,,,,19.315234580917238
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,20,22,historical,31175,287427,31175,0.9998330473899841,,,379.0,3448.0,0.0,379,,,,,,,,,,19.318397469688982
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,20,40,historical,31292,288348,31292,0.9398189783096313,,,1895.0,16866.0,1.0,1895,,,,,,,,,,19.380073800738007
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,20,16,historical,31820,292101,31820,0.03255953639745712,,,2223.0,19248.0,1.0,2223,,,,,,,,,,19.658408012651556
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,20,41,historical,32191,294736,32191,0.8469370007514954,,,899.0,6388.0,0.0,899,,,,,,,,,,19.853979968371114
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,40,historical,33464,311218,33464,0.9988866448402405,,,2295.0,23840.0,1.0,2295,,,,,,,,,,20.6392811296534
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,21,42,historical,33660,312933,33660,0.9802266359329224,,,1469.0,18197.0,1.0,1469,,,,,,,,,,20.765083440308086
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,21,43,historical,33810,314122,33810,0.9092035889625549,,,150.0,1189.0,0.0,150,,,,,,,,,,20.861360718870348
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,21,23,historical,33832,314286,33832,0.9999467134475708,,,2657.0,26859.0,1.0,2657,,,,,,,,,,20.87548138639281
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,21,44,historical,33836,314315,33836,0.8273910284042358,,,26.0,193.0,0.0,26,,,,,,,,,,20.878048780487806
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,22,24,historical,34372,323053,34372,0.9997221827507019,,,540.0,8767.0,1.0,540,,,,,,,,,,21.244869072894552
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,22,25,historical,34857,328538,34857,0.998828113079071,,,485.0,5485.0,0.0,485,,,,,,,,,,21.588110403397028
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,22,45,historical,35017,330218,35017,0.4201177656650543,,,1181.0,15903.0,1.0,1181,,,,,,,,,,21.70134465675867
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,22,26,historical,35279,332599,35279,0.9998809695243835,,,422.0,4061.0,0.0,422,,,,,,,,,,21.886765746638357
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,23,17,historical,36126,347345,36126,0.9997938275337219,,,4306.0,55244.0,3.0,4306,,,,,,,,,,22.615040286481648
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,24,46,historical,37003,361576,37003,0.9974116086959839,,,1986.0,31358.0,2.0,1986,,,,,,,,,,23.383033419023135
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,24,47,historical,37091,362788,37091,0.9519379138946533,,,88.0,1212.0,0.0,88,,,,,,,,,,23.458440445586977
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,24,41,historical,37393,366342,37393,0.9178760647773743,,,3929.0,55124.0,3.0,3929,,,,,,,,,,23.717223650385606
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,24,42,historical,37702,369884,37702,0.9954695701599121,,,309.0,3542.0,0.0,309,,,,,,,,,,23.982005141388175
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,25,43,historical,37729,370383,37729,0.9734393954277039,,,27.0,499.0,1.0,27,,,,,,,,,,24.004580152671757
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,25,18,historical,38422,380719,38422,0.9963628649711609,,,2296.0,33374.0,2.0,2296,,,,,,,,,,24.53358778625954
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,25,27,historical,38765,384600,38765,0.9999881982803345,,,3486.0,52001.0,3.0,3486,,,,,,,,,,24.795419847328244
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,25,28,historical,38809,385095,38809,0.9999984502792358,,,44.0,495.0,0.0,44,,,,,,,,,,24.829007633587786
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,25,19,historical,38920,386322,38920,0.9983136653900146,,,498.0,5603.0,0.0,498,,,,,,,,,,24.913740458015265
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,26,44,historical,39369,395163,39369,0.9247298836708069,,,1640.0,24780.0,1.0,1640,,,,,,,,,,25.29090909090909
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,26,45,historical,39395,395579,39395,0.9973008632659912,,,26.0,416.0,0.0,26,,,,,,,,,,25.313419913419914
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,26,46,historical,39477,396908,39477,0.9933139085769653,,,82.0,1329.0,0.0,82,,,,,,,,,,25.384415584415585
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,26,48,historical,39748,400534,39748,0.9974143505096436,,,2657.0,37746.0,2.0,2657,,,,,,,,,,25.61904761904762
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,26,49,historical,40172,405710,40172,0.9448504447937012,,,424.0,5176.0,0.0,424,,,,,,,,,,25.986147186147186
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,27,29,historical,40402,411805,40402,0.9999858140945435,,,1593.0,26710.0,2.0,1593,,,,,,,,,,26.187226596675416
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,27,47,historical,40618,415219,40618,0.9888973832130432,,,1141.0,18311.0,1.0,1141,,,,,,,,,,26.37620297462817
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,27,30,historical,40670,415933,40670,0.9997356534004211,,,268.0,4128.0,0.0,268,,,,,,,,,,26.42169728783902
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,27,48,historical,40693,416207,40693,0.8986936807632446,,,75.0,988.0,0.0,75,,,,,,,,,,26.441819772528433
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,27,50,historical,40757,417029,40757,0.9942527413368225,,,585.0,11319.0,1.0,585,,,,,,,,,,26.497812773403325
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,27,20,historical,40830,417947,40830,0.9998794794082642,,,1910.0,31625.0,2.0,1910,,,,,,,,,,26.561679790026247
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,27,51,historical,40929,419394,40929,0.982183575630188,,,172.0,2365.0,0.0,172,,,,,,,,,,26.648293963254595
uniform_h4096_standard_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,27,21,historical,40991,420102,40991,0.9993945360183716,,,161.0,2155.0,0.0,161,,,,,,,,,,26.702537182852144
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,28,31,historical,41986,435437,41986,0.9998591542243958,,,1316.0,19504.0,1.0,1316,,,,,,,,,,27.546744574290486
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,28,32,historical,42257,439013,42257,0.9987428784370422,,,271.0,3576.0,0.0,271,,,,,,,,,,27.772954924874792
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,30,33,historical,43761,466299,43761,0.9991587400436401,,,1504.0,27286.0,2.0,1504,,,,,,,,,,29.156398104265403
uniform_h4096_standard_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,30,34,historical,44117,473840,44117,0.999481737613678,,,356.0,7541.0,0.0,356,,,,,,,,,,29.578199052132703
uniform_h4096_standard_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,30,52,historical,44142,474248,44142,0.9892740845680237,,,3213.0,54854.0,3.0,3213,,,,,,,,,,29.60781990521327
uniform_h4096_standard_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,30,49,historical,44369,478106,44369,0.9107992649078369,,,3676.0,61899.0,3.0,3676,,,,,,,,,,29.876777251184834
uniform_h4096_standard_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,1,introduction,44476,480228,44476,0.004364484921097755,,,,,,,,,,,,,,,,30.003468208092485
uniform_h4096_standard_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,1,introduction,44480,480484,44480,0.0015263534151017666,,,,,,,,,,,,,,,,30.008092485549135
uniform_h4096_standard_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,2,current_review,44484,480686,44484,0.0016181246610358357,,,4.0,202.0,0.0,4,,,,,,,,,,30.01271676300578
uniform_h4096_standard_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,2,current_review,44488,480942,44488,0.9997460842132568,,,12.0,714.0,0.0,12,,,,,,,,,,30.017341040462426
uniform_h4096_standard_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,3,current_review,44489,481006,44489,0.9960790872573853,,,1.0,64.0,0.0,1,,,,,,,,,,30.01849710982659
uniform_h4096_standard_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,4,current_review,44497,481518,44497,0.9996459484100342,,,8.0,512.0,0.0,8,,,,,,,,,,30.027745664739886
uniform_h4096_standard_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,5,current_review,44498,481582,44498,0.9334204792976379,,,1.0,64.0,0.0,1,,,,,,,,,,30.028901734104046
