accuracy_kind,condition,full_oracle_agreement,full_route_accuracy,full_suffix_story_nll,full_suffix_token_nll,full_whole_story_nll,full_whole_token_nll,label,mean_full_margin,midpoint_full_agreement,midpoint_oracle_agreement,midpoint_route_accuracy,midpoint_selected_whole_story_nll,midpoint_selected_whole_token_nll,midpoint_suffix_story_nll,midpoint_suffix_token_nll,oracle_suffix_story_nll,oracle_suffix_token_nll,route_accuracy_change_pp,story_count,suffix_gap_recovered_fraction,suffix_story_nll_change,task_id
exact_noun,independent_noun,0.49271137026239065,0.8454810495626822,1.636973762964438,1.6631215975706102,1.62247495261232,1.6360962160802102,Independent noun bank,0.09119968462675238,0.8192419825072886,0.3848396501457726,0.8250728862973761,1.630114345841664,1.6436861410870303,1.6611207777405568,1.6877679283276206,1.610948733410768,1.638433023620923,2.0408163265306123,343,0.4812842509943689,-0.02414701477611869,boat
exact_noun,independent_noun,0.46808510638297873,0.7446808510638298,1.474025423262665,1.5147162284132145,1.423643405906943,1.4488010051361653,Independent noun bank,0.04202065911572699,0.6717325227963525,0.22796352583586627,0.662613981762918,1.444808861059964,1.465695254381013,1.5270742091048866,1.556970471414835,1.4507767863032932,1.493754720843381,8.206686930091186,329,0.6952893544015443,-0.0530487858422215,brother
exact_noun,independent_noun,0.5818815331010453,0.7630662020905923,1.8883880092238143,1.8785620643445897,1.809335507279837,1.7832919584353013,Independent noun bank,0.04440203787817462,0.5749128919860628,0.24041811846689895,0.5121951219512195,1.8302255284637006,1.80321828894727,1.9462480571395462,1.9352523075696408,1.8721558150637259,1.8628197626944702,25.087108013937282,287,0.7809191123751162,-0.05786004791573185,parent
exact_noun,independent_noun,0.6470588235294118,0.8860294117647058,1.35849152842051,1.4336832711610648,1.2932231107390417,1.344712731118451,Independent noun bank,0.17534479280982654,0.8345588235294118,0.5220588235294118,0.8492647058823529,1.3063824700784366,1.357287867696352,1.3937026993730224,1.4673445164372598,1.3409673085097231,1.4169582446166018,3.6764705882352944,272,0.6676952683215511,-0.03521117095251247,duck
exact_noun,independent_noun,0.4981949458483754,0.776173285198556,1.3632571973969734,1.4101567029582494,1.3180929302392994,1.3542964916131528,Independent noun bank,0.05000522396467791,0.703971119133574,0.2815884476534296,0.6389891696750902,1.3405904762061718,1.3737095639394534,1.418981546767614,1.4586942131998484,1.3395229001111584,1.3889621694573953,13.718411552346572,277,0.7013000059209197,-0.055724349370640525,sister
exact_noun,independent_noun,0.5,0.9198473282442748,1.4478456455920719,1.4961911886126182,1.3394451347371852,1.3720700770765506,Independent noun bank,0.1257367983639528,0.7519083969465649,0.2748091603053435,0.7519083969465649,1.3592571285369648,1.3883664328407224,1.498719834475147,1.5393101244185108,1.419265265412175,1.4723250087683288,16.793893129770993,262,0.6402928048449238,-0.050874188883075044,pet
exact_noun,independent_noun,0.5232558139534884,0.8372093023255814,1.5391012144454608,1.5912029157343337,1.4937686812368562,1.5192800688032015,Independent noun bank,0.08834563541246351,0.7674418604651163,0.36627906976744184,0.7674418604651163,1.507004647256255,1.5327133951862786,1.5742990412307756,1.6247351460025168,1.5158616204779598,1.5708043496211868,6.976744186046512,172,0.6023165692784074,-0.0351978267853148,bicycle
exact_noun,independent_noun,0.7100591715976331,0.8757396449704142,1.6874463148179641,1.7081921720092692,1.5714779620314843,1.5759465936664359,Independent noun bank,0.12062629173903407,0.757396449704142,0.5088757396449705,0.7455621301775148,1.584519780392269,1.589926889293778,1.7229371273617475,1.7460922478308785,1.6714079678188265,1.6965207537552376,13.017751479289942,169,0.6887520165008987,-0.03549081254378339,grandma
exact_noun,independent_noun,0.66875,0.825,1.6295764514800553,1.6730044567446025,1.5236502444546594,1.5521845130878706,Independent noun bank,0.08962598455440889,0.7,0.44375,0.71875,1.5401209970990393,1.5667576942421049,1.6756470636247975,1.71659142815455,1.6166258833865925,1.6609233745430083,10.625,160,0.7805776156763518,-0.046070612144742284,lion
exact_noun,independent_noun,0.7396449704142012,0.8224852071005917,1.595758210144301,1.6195611142862643,1.5014017039631236,1.508049696782704,Independent noun bank,0.08266564472901318,0.4911242603550296,0.27218934911242604,0.46153846153846156,1.5560173213865736,1.5578063541099236,1.7304821458064814,1.7431194215692645,1.5850230439403246,1.6093164398569442,36.09467455621302,169,0.9261980442182682,-0.13472393566218033,fairy
exact_noun,independent_noun,0.5886524822695035,0.8439716312056738,1.6804108897231844,1.6755022514899793,1.6446229286946588,1.6254162918103283,Independent noun bank,0.10990845788589824,0.8226950354609929,0.48226950354609927,0.8156028368794326,1.651656645713839,1.6314369651491045,1.7045370433969527,1.6963998490273675,1.6598231822378673,1.6545990586644796,2.8368794326241136,141,0.5395676653360559,-0.024126153673768247,train
exact_noun,independent_noun,0.5726495726495726,0.9401709401709402,1.3143492249455233,1.3786523900067302,1.2636767126542725,1.3272949523811044,Independent noun bank,0.38988634562751556,0.9401709401709402,0.5384615384615384,0.9230769230769231,1.267742668564702,1.3330529558891626,1.3253659545944998,1.3913893631822702,1.2901010363218397,1.3550778798198326,1.7094017094017095,117,0.31239912606057135,-0.011016729648976487,cow
exact_noun,independent_noun,0.5652173913043478,0.8695652173913043,1.3692204995679533,1.4314074811106843,1.309504551566921,1.3473874881304582,Independent noun bank,0.16073979712962705,0.7681159420289855,0.39855072463768115,0.8260869565217391,1.3252407229674341,1.3618148268317283,1.4084590540258721,1.4663913883075632,1.3494345461830806,1.4137357600425329,4.3478260869565215,138,0.6647841022652567,-0.039238554457918795,wheel
exact_noun,independent_noun,0.4608695652173913,0.7478260869565218,1.420912156132882,1.4567663851236465,1.392149014264617,1.4139492311167223,Independent noun bank,0.07261323804012995,0.7739130434782608,0.30434782608695654,0.7652173913043478,1.3987128141523029,1.420997713272899,1.4426992821712317,1.4794953675165512,1.400187826276011,1.4382621462262255,-1.7391304347826086,115,0.5125001150760206,-0.021787126038349758,monkey
exact_noun,independent_noun,0.3902439024390244,0.6951219512195121,1.7071838680252978,1.703608368845226,1.6325046640840328,1.6175134561114137,Independent noun bank,0.032792688938035726,0.7439024390243902,0.24390243902439024,0.6097560975609756,1.6395278179123973,1.6234088383556142,1.7320263852721074,1.7254136806469784,1.6827645602616952,1.6825029586639626,8.536585365853659,82,0.5042955116169328,-0.024842517246809637,princess
exact_noun,independent_noun,0.5,0.8191489361702128,1.6804541768754657,1.6702934833470306,1.6071638717195182,1.6001475081335659,Independent noun bank,0.08521473266469763,0.7978723404255319,0.39361702127659576,0.776595744680851,1.6161366006603086,1.6080854075149105,1.7064755544781096,1.6938305566509526,1.6573864858158036,1.6488312449147804,4.25531914893617,94,0.5300849723112574,-0.02602137760264389,plane
exact_noun,independent_noun,0.4845360824742268,0.7628865979381443,1.4402965249828372,1.4685807019864814,1.4324349880246117,1.4467051615040563,Independent noun bank,0.07276691786793113,0.6082474226804123,0.24742268041237114,0.6391752577319587,1.4520003617858714,1.4654227806569822,1.496179582148278,1.5232310199041739,1.414940040436507,1.4429729788388794,12.371134020618557,97,0.6878800149280465,-0.05588305716544073,elephant
