accuracy,condition,partition,stage,task
98.78934621810913,rotating__task_uniform__reset_each_stage,fit_population,31,5
99.74160194396973,rotating__task_uniform__reset_each_stage,fit_population,31,6
99.72899556159973,rotating__task_uniform__reset_each_stage,fit_population,31,7
98.5981285572052,rotating__task_uniform__reset_each_stage,fit_population,31,8
99.05660152435303,rotating__task_uniform__reset_each_stage,fit_population,31,9
87.2340440750122,rotating__task_uniform__reset_each_stage,validation,31,1
92.66055226325989,rotating__task_uniform__reset_each_stage,validation,31,10
82.27847814559937,rotating__task_uniform__reset_each_stage,validation,31,11
83.87096524238586,rotating__task_uniform__reset_each_stage,validation,31,12
88.23529481887817,rotating__task_uniform__reset_each_stage,validation,31,13
92.45283007621765,rotating__task_uniform__reset_each_stage,validation,31,14
87.09677457809448,rotating__task_uniform__reset_each_stage,validation,31,15
81.13207817077637,rotating__task_uniform__reset_each_stage,validation,31,16
72.72727489471436,rotating__task_uniform__reset_each_stage,validation,31,17
76.47058963775635,rotating__task_uniform__reset_each_stage,validation,31,18
75.86206793785095,rotating__task_uniform__reset_each_stage,validation,31,19
83.33333134651184,rotating__task_uniform__reset_each_stage,validation,31,2
73.17073345184326,rotating__task_uniform__reset_each_stage,validation,31,20
80.17241358757019,rotating__task_uniform__reset_each_stage,validation,31,21
70.83333134651184,rotating__task_uniform__reset_each_stage,validation,31,22
63.82978558540344,rotating__task_uniform__reset_each_stage,validation,31,23
77.14285850524902,rotating__task_uniform__reset_each_stage,validation,31,24
71.69811129570007,rotating__task_uniform__reset_each_stage,validation,31,25
76.76767706871033,rotating__task_uniform__reset_each_stage,validation,31,26
79.1208803653717,rotating__task_uniform__reset_each_stage,validation,31,27
86.41975522041321,rotating__task_uniform__reset_each_stage,validation,31,28
76.0869562625885,rotating__task_uniform__reset_each_stage,validation,31,29
88.88888955116272,rotating__task_uniform__reset_each_stage,validation,31,3
74.26900863647461,rotating__task_uniform__reset_each_stage,validation,31,30
75.82417726516724,rotating__task_uniform__reset_each_stage,validation,31,31
84.17266011238098,rotating__task_uniform__reset_each_stage,validation,31,4
77.66990065574646,rotating__task_uniform__reset_each_stage,validation,31,5
90.52631855010986,rotating__task_uniform__reset_each_stage,validation,31,6
88.04348111152649,rotating__task_uniform__reset_each_stage,validation,31,7
87.85046935081482,rotating__task_uniform__reset_each_stage,validation,31,8
84.76190567016602,rotating__task_uniform__reset_each_stage,validation,31,9
93.17585229873657,fresh_full_history,fit_population,31,1
94.29223537445068,fresh_full_history,fit_population,31,10
92.40506291389465,fresh_full_history,fit_population,31,11
89.402174949646,fresh_full_history,fit_population,31,12
95.5990195274353,fresh_full_history,fit_population,31,13
93.09523701667786,fresh_full_history,fit_population,31,14
93.54838728904724,fresh_full_history,fit_population,31,15
93.85342597961426,fresh_full_history,fit_population,31,16
88.72180581092834,fresh_full_history,fit_population,31,17
89.94082808494568,fresh_full_history,fit_population,31,18
82.08092451095581,fresh_full_history,fit_population,31,19
94.41747665405273,fresh_full_history,fit_population,31,2
85.18518805503845,fresh_full_history,fit_population,31,20
88.76889944076538,fresh_full_history,fit_population,31,21
85.9375,fresh_full_history,fit_population,31,22
77.8074860572815,fresh_full_history,fit_population,31,23
86.49635314941406,fresh_full_history,fit_population,31,24
83.00970792770386,fresh_full_history,fit_population,31,25
82.74111747741699,fresh_full_history,fit_population,31,26
81.61559700965881,fresh_full_history,fit_population,31,27
87.92569637298584,fresh_full_history,fit_population,31,28
74.72527623176575,fresh_full_history,fit_population,31,29
93.17697286605835,fresh_full_history,fit_population,31,3
82.62773752212524,fresh_full_history,fit_population,31,30
87.19345927238464,fresh_full_history,fit_population,31,31
93.0973470211029,fresh_full_history,fit_population,31,4
91.04115962982178,fresh_full_history,fit_population,31,5
94.31524276733398,fresh_full_history,fit_population,31,6
94.30894255638123,fresh_full_history,fit_population,31,7
93.92523169517517,fresh_full_history,fit_population,31,8
91.27358198165894,fresh_full_history,fit_population,31,9
94.68085169792175,fresh_full_history,validation,31,1
95.41284441947937,fresh_full_history,validation,31,10
91.13923907279968,fresh_full_history,validation,31,11
92.4731194972992,fresh_full_history,validation,31,12
94.11764740943909,fresh_full_history,validation,31,13
95.28301954269409,fresh_full_history,validation,31,14
93.54838728904724,fresh_full_history,validation,31,15
86.79245114326477,fresh_full_history,validation,31,16
80.8080792427063,fresh_full_history,validation,31,17
83.52941274642944,fresh_full_history,validation,31,18
82.75862336158752,fresh_full_history,validation,31,19
90.19607901573181,fresh_full_history,validation,31,2
87.80487775802612,fresh_full_history,validation,31,20
85.34482717514038,fresh_full_history,validation,31,21
80.20833134651184,fresh_full_history,validation,31,22
80.85106611251831,fresh_full_history,validation,31,23
72.85714149475098,fresh_full_history,validation,31,24
79.24528121948242,fresh_full_history,validation,31,25
87.87878751754761,fresh_full_history,validation,31,26
82.41758346557617,fresh_full_history,validation,31,27
83.95061492919922,fresh_full_history,validation,31,28
73.9130437374115,fresh_full_history,validation,31,29
93.16239356994629,fresh_full_history,validation,31,3
80.11695742607117,fresh_full_history,validation,31,30
81.31868243217468,fresh_full_history,validation,31,31
89.92805480957031,fresh_full_history,validation,31,4
91.26213788986206,fresh_full_history,validation,31,5
93.68420839309692,fresh_full_history,validation,31,6
95.652174949646,fresh_full_history,validation,31,7
86.91588640213013,fresh_full_history,validation,31,8
87.61904835700989,fresh_full_history,validation,31,9
95.01312375068665,static__example_uniform__carry,fit_population,50,1
95.89040875434875,static__example_uniform__carry,fit_population,50,10
93.03797483444214,static__example_uniform__carry,fit_population,50,11
89.673912525177,static__example_uniform__carry,fit_population,50,12
95.5990195274353,static__example_uniform__carry,fit_population,50,13
93.33333373069763,static__example_uniform__carry,fit_population,50,14
95.16128897666931,static__example_uniform__carry,fit_population,50,15
92.43499040603638,static__example_uniform__carry,fit_population,50,16
92.7318274974823,static__example_uniform__carry,fit_population,50,17
96.15384340286255,static__example_uniform__carry,fit_population,50,18
91.90751314163208,static__example_uniform__carry,fit_population,50,19
93.4466004371643,static__example_uniform__carry,fit_population,50,2
87.65432238578796,static__example_uniform__carry,fit_population,50,20
93.08855533599854,static__example_uniform__carry,fit_population,50,21
95.05208134651184,static__example_uniform__carry,fit_population,50,22
86.6310179233551,static__example_uniform__carry,fit_population,50,23
91.60584211349487,static__example_uniform__carry,fit_population,50,24
96.60193920135498,static__example_uniform__carry,fit_population,50,25
88.83248567581177,static__example_uniform__carry,fit_population,50,26
96.1002767086029,static__example_uniform__carry,fit_population,50,27
92.5696611404419,static__example_uniform__carry,fit_population,50,28
88.18681240081787,static__example_uniform__carry,fit_population,50,29
92.96375513076782,static__example_uniform__carry,fit_population,50,3
94.59853768348694,static__example_uniform__carry,fit_population,50,30
94.27793025970459,static__example_uniform__carry,fit_population,50,31
91.41104221343994,static__example_uniform__carry,fit_population,50,32
90.1129961013794,static__example_uniform__carry,fit_population,50,33
92.00000166893005,static__example_uniform__carry,fit_population,50,34
90.90909361839294,static__example_uniform__carry,fit_population,50,35
89.9193525314331,static__example_uniform__carry,fit_population,50,36
87.94466257095337,static__example_uniform__carry,fit_population,50,37
92.4078106880188,static__example_uniform__carry,fit_population,50,38
92.37056970596313,static__example_uniform__carry,fit_population,50,39
94.15929317474365,static__example_uniform__carry,fit_population,50,4
90.76576828956604,static__example_uniform__carry,fit_population,50,40
87.76371479034424,static__example_uniform__carry,fit_population,50,41
87.92710900306702,static__example_uniform__carry,fit_population,50,42
92.15686321258545,static__example_uniform__carry,fit_population,50,43
92.76595711708069,static__example_uniform__carry,fit_population,50,44
93.17507147789001,static__example_uniform__carry,fit_population,50,45
91.4004921913147,static__example_uniform__carry,fit_population,50,46
90.55555462837219,static__example_uniform__carry,fit_population,50,47
89.37329649925232,static__example_uniform__carry,fit_population,50,48
89.18918967247009,static__example_uniform__carry,fit_population,50,49
93.22034120559692,static__example_uniform__carry,fit_population,50,5
93.52112412452698,static__example_uniform__carry,fit_population,50,50
95.0904369354248,static__example_uniform__carry,fit_population,50,6
94.30894255638123,static__example_uniform__carry,fit_population,50,7
93.22429895401001,static__example_uniform__carry,fit_population,50,8
93.86792182922363,static__example_uniform__carry,fit_population,50,9
88.29787373542786,static__example_uniform__carry,validation,50,1
91.74311757087708,static__example_uniform__carry,validation,50,10
78.48101258277893,static__example_uniform__carry,validation,50,11
86.02150678634644,static__example_uniform__carry,validation,50,12
89.21568393707275,static__example_uniform__carry,validation,50,13
93.39622855186462,static__example_uniform__carry,validation,50,14
87.09677457809448,static__example_uniform__carry,validation,50,15
81.13207817077637,static__example_uniform__carry,validation,50,16
85.85858345031738,static__example_uniform__carry,validation,50,17
88.23529481887817,static__example_uniform__carry,validation,50,18
83.90804529190063,static__example_uniform__carry,validation,50,19
90.19607901573181,static__example_uniform__carry,validation,50,2
74.39024448394775,static__example_uniform__carry,validation,50,20
87.93103694915771,static__example_uniform__carry,validation,50,21
82.29166865348816,static__example_uniform__carry,validation,50,22
71.27659320831299,static__example_uniform__carry,validation,50,23
85.71428656578064,static__example_uniform__carry,validation,50,24
83.01886916160583,static__example_uniform__carry,validation,50,25
82.82828330993652,static__example_uniform__carry,validation,50,26
87.91208863258362,static__example_uniform__carry,validation,50,27
87.65432238578796,static__example_uniform__carry,validation,50,28
83.69565010070801,static__example_uniform__carry,validation,50,29
89.74359035491943,static__example_uniform__carry,validation,50,3
87.71929740905762,static__example_uniform__carry,validation,50,30
82.41758346557617,static__example_uniform__carry,validation,50,31
85.36585569381714,static__example_uniform__carry,validation,50,32
89.8876428604126,static__example_uniform__carry,validation,50,33
77.19298005104065,static__example_uniform__carry,validation,50,34
78.57142686843872,static__example_uniform__carry,validation,50,35
82.92682766914368,static__example_uniform__carry,validation,50,36
71.42857313156128,static__example_uniform__carry,validation,50,37
82.45614171028137,static__example_uniform__carry,validation,50,38
81.521737575531,static__example_uniform__carry,validation,50,39
87.76978254318237,static__example_uniform__carry,validation,50,4
82.72727131843567,static__example_uniform__carry,validation,50,40
73.33333492279053,static__example_uniform__carry,validation,50,41
79.81651425361633,static__example_uniform__carry,validation,50,42
84.21052694320679,static__example_uniform__carry,validation,50,43
77.58620977401733,static__example_uniform__carry,validation,50,44
83.52941274642944,static__example_uniform__carry,validation,50,45
82.35294222831726,static__example_uniform__carry,validation,50,46
81.31868243217468,static__example_uniform__carry,validation,50,47
81.31868243217468,static__example_uniform__carry,validation,50,48
61.176472902297974,static__example_uniform__carry,validation,50,49
84.4660222530365,static__example_uniform__carry,validation,50,5
91.01123809814453,static__example_uniform__carry,validation,50,50
90.52631855010986,static__example_uniform__carry,validation,50,6
93.478262424469,static__example_uniform__carry,validation,50,7
86.91588640213013,static__example_uniform__carry,validation,50,8
91.42857193946838,static__example_uniform__carry,validation,50,9
93.96325349807739,static__example_uniform__reset_each_stage,fit_population,50,1
95.6620991230011,static__example_uniform__reset_each_stage,fit_population,50,10
92.72152185440063,static__example_uniform__reset_each_stage,fit_population,50,11
90.4891312122345,static__example_uniform__reset_each_stage,fit_population,50,12
94.86552476882935,static__example_uniform__reset_each_stage,fit_population,50,13
91.19047522544861,static__example_uniform__reset_each_stage,fit_population,50,14
91.93548560142517,static__example_uniform__reset_each_stage,fit_population,50,15
92.43499040603638,static__example_uniform__reset_each_stage,fit_population,50,16
92.23057627677917,static__example_uniform__reset_each_stage,fit_population,50,17
95.2662706375122,static__example_uniform__reset_each_stage,fit_population,50,18
92.77456402778625,static__example_uniform__reset_each_stage,fit_population,50,19
92.23300814628601,static__example_uniform__reset_each_stage,fit_population,50,2
88.88888955116272,static__example_uniform__reset_each_stage,fit_population,50,20
93.30453276634216,static__example_uniform__reset_each_stage,fit_population,50,21
95.05208134651184,static__example_uniform__reset_each_stage,fit_population,50,22
85.02673506736755,static__example_uniform__reset_each_stage,fit_population,50,23
90.87591171264648,static__example_uniform__reset_each_stage,fit_population,50,24
93.68932247161865,static__example_uniform__reset_each_stage,fit_population,50,25
89.3401026725769,static__example_uniform__reset_each_stage,fit_population,50,26
93.87186765670776,static__example_uniform__reset_each_stage,fit_population,50,27
91.64086580276489,static__example_uniform__reset_each_stage,fit_population,50,28
88.18681240081787,static__example_uniform__reset_each_stage,fit_population,50,29
92.32409596443176,static__example_uniform__reset_each_stage,fit_population,50,3
94.7445273399353,static__example_uniform__reset_each_stage,fit_population,50,30
95.09536623954773,static__example_uniform__reset_each_stage,fit_population,50,31
89.570552110672,static__example_uniform__reset_each_stage,fit_population,50,32
92.37288236618042,static__example_uniform__reset_each_stage,fit_population,50,33
92.44444370269775,static__example_uniform__reset_each_stage,fit_population,50,34
91.5742814540863,static__example_uniform__reset_each_stage,fit_population,50,35
92.54032373428345,static__example_uniform__reset_each_stage,fit_population,50,36
91.50197505950928,static__example_uniform__reset_each_stage,fit_population,50,37
95.2277660369873,static__example_uniform__reset_each_stage,fit_population,50,38
91.55313372612,static__example_uniform__reset_each_stage,fit_population,50,39
94.69026327133179,static__example_uniform__reset_each_stage,fit_population,50,4
91.44144058227539,static__example_uniform__reset_each_stage,fit_population,50,40
90.2953565120697,static__example_uniform__reset_each_stage,fit_population,50,41
89.74943161010742,static__example_uniform__reset_each_stage,fit_population,50,42
92.81045794487,static__example_uniform__reset_each_stage,fit_population,50,43
92.34042763710022,static__example_uniform__reset_each_stage,fit_population,50,44
92.5815999507904,static__example_uniform__reset_each_stage,fit_population,50,45
90.66339135169983,static__example_uniform__reset_each_stage,fit_population,50,46
90.83333611488342,static__example_uniform__reset_each_stage,fit_population,50,47
91.2806510925293,static__example_uniform__reset_each_stage,fit_population,50,48
86.78678870201111,static__example_uniform__reset_each_stage,fit_population,50,49
94.18886303901672,static__example_uniform__reset_each_stage,fit_population,50,5
93.23943853378296,static__example_uniform__reset_each_stage,fit_population,50,50
92.76486039161682,static__example_uniform__reset_each_stage,fit_population,50,6
92.95393228530884,static__example_uniform__reset_each_stage,fit_population,50,7
92.2897219657898,static__example_uniform__reset_each_stage,fit_population,50,8
92.21698045730591,static__example_uniform__reset_each_stage,fit_population,50,9
90.42553305625916,static__example_uniform__reset_each_stage,validation,50,1
89.90825414657593,static__example_uniform__reset_each_stage,validation,50,10
79.7468364238739,static__example_uniform__reset_each_stage,validation,50,11
80.64516186714172,static__example_uniform__reset_each_stage,validation,50,12
87.25489974021912,static__example_uniform__reset_each_stage,validation,50,13
90.56603908538818,static__example_uniform__reset_each_stage,validation,50,14
82.79569745063782,static__example_uniform__reset_each_stage,validation,50,15
85.84905862808228,static__example_uniform__reset_each_stage,validation,50,16
85.85858345031738,static__example_uniform__reset_each_stage,validation,50,17
85.88235378265381,static__example_uniform__reset_each_stage,validation,50,18
80.45976758003235,static__example_uniform__reset_each_stage,validation,50,19
86.27451062202454,static__example_uniform__reset_each_stage,validation,50,2
78.04877758026123,static__example_uniform__reset_each_stage,validation,50,20
87.06896305084229,static__example_uniform__reset_each_stage,validation,50,21
77.08333134651184,static__example_uniform__reset_each_stage,validation,50,22
65.95744490623474,static__example_uniform__reset_each_stage,validation,50,23
71.42857313156128,static__example_uniform__reset_each_stage,validation,50,24
81.13207817077637,static__example_uniform__reset_each_stage,validation,50,25
84.84848737716675,static__example_uniform__reset_each_stage,validation,50,26
83.51648449897766,static__example_uniform__reset_each_stage,validation,50,27
86.41975522041321,static__example_uniform__reset_each_stage,validation,50,28
86.95651888847351,static__example_uniform__reset_each_stage,validation,50,29
88.88888955116272,static__example_uniform__reset_each_stage,validation,50,3
87.71929740905762,static__example_uniform__reset_each_stage,validation,50,30
86.81318759918213,static__example_uniform__reset_each_stage,validation,50,31
81.70731663703918,static__example_uniform__reset_each_stage,validation,50,32
91.01123809814453,static__example_uniform__reset_each_stage,validation,50,33
85.9649121761322,static__example_uniform__reset_each_stage,validation,50,34
82.14285969734192,static__example_uniform__reset_each_stage,validation,50,35
86.9918704032898,static__example_uniform__reset_each_stage,validation,50,36
78.57142686843872,static__example_uniform__reset_each_stage,validation,50,37
87.71929740905762,static__example_uniform__reset_each_stage,validation,50,38
83.69565010070801,static__example_uniform__reset_each_stage,validation,50,39
85.61151027679443,static__example_uniform__reset_each_stage,validation,50,4
82.72727131843567,static__example_uniform__reset_each_stage,validation,50,40
81.66666626930237,static__example_uniform__reset_each_stage,validation,50,41
76.14678740501404,static__example_uniform__reset_each_stage,validation,50,42
84.21052694320679,static__example_uniform__reset_each_stage,validation,50,43
77.58620977401733,static__example_uniform__reset_each_stage,validation,50,44
92.9411768913269,static__example_uniform__reset_each_stage,validation,50,45
84.3137264251709,static__example_uniform__reset_each_stage,validation,50,46
91.20879173278809,static__example_uniform__reset_each_stage,validation,50,47
82.41758346557617,static__example_uniform__reset_each_stage,validation,50,48
67.05882549285889,static__example_uniform__reset_each_stage,validation,50,49
78.64077687263489,static__example_uniform__reset_each_stage,validation,50,5
93.2584285736084,static__example_uniform__reset_each_stage,validation,50,50
85.26315689086914,static__example_uniform__reset_each_stage,validation,50,6
88.04348111152649,static__example_uniform__reset_each_stage,validation,50,7
85.04672646522522,static__example_uniform__reset_each_stage,validation,50,8
82.85714387893677,static__example_uniform__reset_each_stage,validation,50,9
94.22572255134583,static__task_uniform__carry,fit_population,50,1
96.11872434616089,static__task_uniform__carry,fit_population,50,10
90.5063271522522,static__task_uniform__carry,fit_population,50,11
87.771737575531,static__task_uniform__carry,fit_population,50,12
95.84352374076843,static__task_uniform__carry,fit_population,50,13
90.95237851142883,static__task_uniform__carry,fit_population,50,14
96.23655676841736,static__task_uniform__carry,fit_population,50,15
92.90780425071716,static__task_uniform__carry,fit_population,50,16
93.98496150970459,static__task_uniform__carry,fit_population,50,17
96.74556255340576,static__task_uniform__carry,fit_population,50,18
93.9306378364563,static__task_uniform__carry,fit_population,50,19
93.68932247161865,static__task_uniform__carry,fit_population,50,2
91.04938507080078,static__task_uniform__carry,fit_population,50,20
94.16846632957458,static__task_uniform__carry,fit_population,50,21
95.57291865348816,static__task_uniform__carry,fit_population,50,22
87.16577291488647,static__task_uniform__carry,fit_population,50,23
90.14598727226257,static__task_uniform__carry,fit_population,50,24
95.14563083648682,static__task_uniform__carry,fit_population,50,25
90.86294174194336,static__task_uniform__carry,fit_population,50,26
95.54317593574524,static__task_uniform__carry,fit_population,50,27
94.42724585533142,static__task_uniform__carry,fit_population,50,28
88.73626589775085,static__task_uniform__carry,fit_population,50,29
90.40511846542358,static__task_uniform__carry,fit_population,50,3
93.43065619468689,static__task_uniform__carry,fit_population,50,30
94.55040693283081,static__task_uniform__carry,fit_population,50,31
92.33129024505615,static__task_uniform__carry,fit_population,50,32
93.50282549858093,static__task_uniform__carry,fit_population,50,33
94.22222375869751,static__task_uniform__carry,fit_population,50,34
95.56540846824646,static__task_uniform__carry,fit_population,50,35
92.13709831237793,static__task_uniform__carry,fit_population,50,36
90.31620621681213,static__task_uniform__carry,fit_population,50,37
93.05856823921204,static__task_uniform__carry,fit_population,50,38
91.2806510925293,static__task_uniform__carry,fit_population,50,39
92.5663709640503,static__task_uniform__carry,fit_population,50,4
88.0630612373352,static__task_uniform__carry,fit_population,50,40
89.87341523170471,static__task_uniform__carry,fit_population,50,41
89.74943161010742,static__task_uniform__carry,fit_population,50,42
94.11764740943909,static__task_uniform__carry,fit_population,50,43
93.6170220375061,static__task_uniform__carry,fit_population,50,44
92.5815999507904,static__task_uniform__carry,fit_population,50,45
87.71498799324036,static__task_uniform__carry,fit_population,50,46
91.38888716697693,static__task_uniform__carry,fit_population,50,47
92.09809303283691,static__task_uniform__carry,fit_population,50,48
88.88888955116272,static__task_uniform__carry,fit_population,50,49
93.70459914207458,static__task_uniform__carry,fit_population,50,5
92.11267828941345,static__task_uniform__carry,fit_population,50,50
95.34883499145508,static__task_uniform__carry,fit_population,50,6
93.22493076324463,static__task_uniform__carry,fit_population,50,7
92.52336621284485,static__task_uniform__carry,fit_population,50,8
92.21698045730591,static__task_uniform__carry,fit_population,50,9
90.42553305625916,static__task_uniform__carry,validation,50,1
90.82568883895874,static__task_uniform__carry,validation,50,10
79.7468364238739,static__task_uniform__carry,validation,50,11
84.94623899459839,static__task_uniform__carry,validation,50,12
89.21568393707275,static__task_uniform__carry,validation,50,13
91.50943160057068,static__task_uniform__carry,validation,50,14
88.17204236984253,static__task_uniform__carry,validation,50,15
84.9056601524353,static__task_uniform__carry,validation,50,16
87.87878751754761,static__task_uniform__carry,validation,50,17
89.41176533699036,static__task_uniform__carry,validation,50,18
80.45976758003235,static__task_uniform__carry,validation,50,19
87.25489974021912,static__task_uniform__carry,validation,50,2
79.2682945728302,static__task_uniform__carry,validation,50,20
88.79310488700867,static__task_uniform__carry,validation,50,21
80.20833134651184,static__task_uniform__carry,validation,50,22
80.85106611251831,static__task_uniform__carry,validation,50,23
77.14285850524902,static__task_uniform__carry,validation,50,24
79.24528121948242,static__task_uniform__carry,validation,50,25
85.85858345031738,static__task_uniform__carry,validation,50,26
86.81318759918213,static__task_uniform__carry,validation,50,27
91.35802388191223,static__task_uniform__carry,validation,50,28
88.04348111152649,static__task_uniform__carry,validation,50,29
86.32478713989258,static__task_uniform__carry,validation,50,3
88.30409646034241,static__task_uniform__carry,validation,50,30
84.61538553237915,static__task_uniform__carry,validation,50,31
84.14633870124817,static__task_uniform__carry,validation,50,32
92.13483333587646,static__task_uniform__carry,validation,50,33
80.70175647735596,static__task_uniform__carry,validation,50,34
84.82142686843872,static__task_uniform__carry,validation,50,35
88.61788511276245,static__task_uniform__carry,validation,50,36
76.98412537574768,static__task_uniform__carry,validation,50,37
78.94737124443054,static__task_uniform__carry,validation,50,38
79.347825050354,static__task_uniform__carry,validation,50,39
86.33093237876892,static__task_uniform__carry,validation,50,4
74.54545497894287,static__task_uniform__carry,validation,50,40
73.33333492279053,static__task_uniform__carry,validation,50,41
85.3210985660553,static__task_uniform__carry,validation,50,42
88.15789222717285,static__task_uniform__carry,validation,50,43
87.93103694915771,static__task_uniform__carry,validation,50,44
88.23529481887817,static__task_uniform__carry,validation,50,45
76.47058963775635,static__task_uniform__carry,validation,50,46
84.61538553237915,static__task_uniform__carry,validation,50,47
78.02197933197021,static__task_uniform__carry,validation,50,48
63.52941393852234,static__task_uniform__carry,validation,50,49
82.52426981925964,static__task_uniform__carry,validation,50,5
88.76404762268066,static__task_uniform__carry,validation,50,50
89.47368264198303,static__task_uniform__carry,validation,50,6
92.3913061618805,static__task_uniform__carry,validation,50,7
85.98130941390991,static__task_uniform__carry,validation,50,8
86.66666746139526,static__task_uniform__carry,validation,50,9
92.38845109939575,static__task_uniform__reset_each_stage,fit_population,50,1
94.52054500579834,static__task_uniform__reset_each_stage,fit_population,50,10
91.77215099334717,static__task_uniform__reset_each_stage,fit_population,50,11
89.13043737411499,static__task_uniform__reset_each_stage,fit_population,50,12
95.5990195274353,static__task_uniform__reset_each_stage,fit_population,50,13
93.09523701667786,static__task_uniform__reset_each_stage,fit_population,50,14
94.62365508079529,static__task_uniform__reset_each_stage,fit_population,50,15
92.90780425071716,static__task_uniform__reset_each_stage,fit_population,50,16
93.73433589935303,static__task_uniform__reset_each_stage,fit_population,50,17
95.56213021278381,static__task_uniform__reset_each_stage,fit_population,50,18
93.35260391235352,static__task_uniform__reset_each_stage,fit_population,50,19
92.71844625473022,static__task_uniform__reset_each_stage,fit_population,50,2
87.34567761421204,static__task_uniform__reset_each_stage,fit_population,50,20
93.95248293876648,static__task_uniform__reset_each_stage,fit_population,50,21
95.05208134651184,static__task_uniform__reset_each_stage,fit_population,50,22
87.4331533908844,static__task_uniform__reset_each_stage,fit_population,50,23
90.51094651222229,static__task_uniform__reset_each_stage,fit_population,50,24
95.63106894493103,static__task_uniform__reset_each_stage,fit_population,50,25
91.3705587387085,static__task_uniform__reset_each_stage,fit_population,50,26
94.98607516288757,static__task_uniform__reset_each_stage,fit_population,50,27
93.49845051765442,static__task_uniform__reset_each_stage,fit_population,50,28
89.01098966598511,static__task_uniform__reset_each_stage,fit_population,50,29
91.04477763175964,static__task_uniform__reset_each_stage,fit_population,50,3
93.43065619468689,static__task_uniform__reset_each_stage,fit_population,50,30
95.09536623954773,static__task_uniform__reset_each_stage,fit_population,50,31
91.10429286956787,static__task_uniform__reset_each_stage,fit_population,50,32
92.37288236618042,static__task_uniform__reset_each_stage,fit_population,50,33
91.11111164093018,static__task_uniform__reset_each_stage,fit_population,50,34
93.12638640403748,static__task_uniform__reset_each_stage,fit_population,50,35
93.34677457809448,static__task_uniform__reset_each_stage,fit_population,50,36
88.53754997253418,static__task_uniform__reset_each_stage,fit_population,50,37
92.84164905548096,static__task_uniform__reset_each_stage,fit_population,50,38
91.00817441940308,static__task_uniform__reset_each_stage,fit_population,50,39
94.15929317474365,static__task_uniform__reset_each_stage,fit_population,50,4
89.86486196517944,static__task_uniform__reset_each_stage,fit_population,50,40
90.71729779243469,static__task_uniform__reset_each_stage,fit_population,50,41
89.06605839729309,static__task_uniform__reset_each_stage,fit_population,50,42
94.77124214172363,static__task_uniform__reset_each_stage,fit_population,50,43
92.34042763710022,static__task_uniform__reset_each_stage,fit_population,50,44
94.36202049255371,static__task_uniform__reset_each_stage,fit_population,50,45
87.46928572654724,static__task_uniform__reset_each_stage,fit_population,50,46
92.77777671813965,static__task_uniform__reset_each_stage,fit_population,50,47
90.19073843955994,static__task_uniform__reset_each_stage,fit_population,50,48
85.58558821678162,static__task_uniform__reset_each_stage,fit_population,50,49
91.76755547523499,static__task_uniform__reset_each_stage,fit_population,50,5
86.76056265830994,static__task_uniform__reset_each_stage,fit_population,50,50
94.05684471130371,static__task_uniform__reset_each_stage,fit_population,50,6
93.22493076324463,static__task_uniform__reset_each_stage,fit_population,50,7
92.52336621284485,static__task_uniform__reset_each_stage,fit_population,50,8
93.16037893295288,static__task_uniform__reset_each_stage,fit_population,50,9
89.3617033958435,static__task_uniform__reset_each_stage,validation,50,1
90.82568883895874,static__task_uniform__reset_each_stage,validation,50,10
77.21518874168396,static__task_uniform__reset_each_stage,validation,50,11
81.72042965888977,static__task_uniform__reset_each_stage,validation,50,12
88.23529481887817,static__task_uniform__reset_each_stage,validation,50,13
93.39622855186462,static__task_uniform__reset_each_stage,validation,50,14
83.87096524238586,static__task_uniform__reset_each_stage,validation,50,15
86.79245114326477,static__task_uniform__reset_each_stage,validation,50,16
85.85858345031738,static__task_uniform__reset_each_stage,validation,50,17
89.41176533699036,static__task_uniform__reset_each_stage,validation,50,18
83.90804529190063,static__task_uniform__reset_each_stage,validation,50,19
83.33333134651184,static__task_uniform__reset_each_stage,validation,50,2
78.04877758026123,static__task_uniform__reset_each_stage,validation,50,20
90.51724076271057,static__task_uniform__reset_each_stage,validation,50,21
81.25,static__task_uniform__reset_each_stage,validation,50,22
77.65957713127136,static__task_uniform__reset_each_stage,validation,50,23
82.85714387893677,static__task_uniform__reset_each_stage,validation,50,24
83.01886916160583,static__task_uniform__reset_each_stage,validation,50,25
85.85858345031738,static__task_uniform__reset_each_stage,validation,50,26
84.61538553237915,static__task_uniform__reset_each_stage,validation,50,27
88.88888955116272,static__task_uniform__reset_each_stage,validation,50,28
83.69565010070801,static__task_uniform__reset_each_stage,validation,50,29
88.88888955116272,static__task_uniform__reset_each_stage,validation,50,3
87.1345043182373,static__task_uniform__reset_each_stage,validation,50,30
83.51648449897766,static__task_uniform__reset_each_stage,validation,50,31
82.92682766914368,static__task_uniform__reset_each_stage,validation,50,32
91.01123809814453,static__task_uniform__reset_each_stage,validation,50,33
80.70175647735596,static__task_uniform__reset_each_stage,validation,50,34
83.92857313156128,static__task_uniform__reset_each_stage,validation,50,35
89.43089246749878,static__task_uniform__reset_each_stage,validation,50,36
75.39682388305664,static__task_uniform__reset_each_stage,validation,50,37
80.70175647735596,static__task_uniform__reset_each_stage,validation,50,38
83.69565010070801,static__task_uniform__reset_each_stage,validation,50,39
88.48921060562134,static__task_uniform__reset_each_stage,validation,50,4
